"","site","location","order","family","length","ecomorphology","area_pool","method","human_influence"
"304","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"305","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"306","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"307","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"308","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"309","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"310","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"311","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"312","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"313","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"314","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"315","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"316","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"317","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"318","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"319","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"320","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"321","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"322","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"323","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"324","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"325","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"326","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"327","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"328","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"329","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"330","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"331","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"332","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"333","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"334","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"335","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"336","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"337","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"338","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"339","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"340","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"341","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"342","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"343","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"344","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"345","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"346","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"347","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"348","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"349","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"350","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"351","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"352","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"353","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"354","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"355","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"356","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"357","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"358","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"359","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"360","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"361","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"362","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"363","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"364","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"365","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"366","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"367","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"368","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"369","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"370","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"371","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"372","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"373","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"374","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"375","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"376","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"377","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"378","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"379","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"380","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"381","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"382","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"383","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"384","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"385","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"386","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"387","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"388","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"389","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"390","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"391","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"392","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"393","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"394","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"395","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"396","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"397","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"398","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"399","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"400","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"401","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"402","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"403","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"404","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"405","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"406","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"407","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"408","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"409","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"410","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"411","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"412","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"413","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"414","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"415","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"416","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"417","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"418","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"419","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"420","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"421","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"422","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"423","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"424","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"425","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"426","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"427","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"428","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"429","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"430","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"431","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"432","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"433","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"434","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"435","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"436","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"437","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"438","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"439","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"440","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"441","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"442","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"443","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"444","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"445","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"446","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"447","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"448","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"449","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"450","Chriesbach","Pool","Diptera",NA,2,3,2202,"intercept_trap",131760.231971219
"451","Chriesbach","Pool","Diptera",NA,3,3,2202,"intercept_trap",131760.231971219
"452","Chriesbach","Pool","Diptera",NA,3,3,2202,"intercept_trap",131760.231971219
"453","Chriesbach","Pool","Diptera",NA,3,3,2202,"intercept_trap",131760.231971219
"454","Chriesbach","Pool","Diptera",NA,3,3,2202,"intercept_trap",131760.231971219
"455","Chriesbach","Pool","Diptera",NA,3,3,2202,"intercept_trap",131760.231971219
"456","Chriesbach","Pool","Diptera",NA,3,3,2202,"intercept_trap",131760.231971219
"457","Chriesbach","Pool","Diptera",NA,3,3,2202,"intercept_trap",131760.231971219
"458","Chriesbach","Pool","Diptera",NA,3,3,2202,"intercept_trap",131760.231971219
"459","Chriesbach","Pool","Diptera",NA,3,3,2202,"intercept_trap",131760.231971219
"460","Chriesbach","Pool","Diptera",NA,3,3,2202,"intercept_trap",131760.231971219
"461","Chriesbach","Pool","Diptera",NA,3,3,2202,"intercept_trap",131760.231971219
"462","Chriesbach","Pool","Diptera",NA,3,3,2202,"intercept_trap",131760.231971219
"463","Chriesbach","Pool","Diptera",NA,3,3,2202,"intercept_trap",131760.231971219
"464","Chriesbach","Pool","Diptera",NA,3,3,2202,"intercept_trap",131760.231971219
"465","Chriesbach","Pool","Diptera",NA,3,3,2202,"intercept_trap",131760.231971219
"466","Chriesbach","Pool","Diptera",NA,3,3,2202,"intercept_trap",131760.231971219
"467","Chriesbach","Pool","Diptera",NA,3,3,2202,"intercept_trap",131760.231971219
"468","Chriesbach","Pool","Diptera",NA,3,3,2202,"intercept_trap",131760.231971219
"469","Chriesbach","Pool","Diptera",NA,3,3,2202,"intercept_trap",131760.231971219
"470","Chriesbach","Pool","Diptera",NA,3,3,2202,"intercept_trap",131760.231971219
"471","Chriesbach","Pool","Diptera",NA,3,3,2202,"intercept_trap",131760.231971219
"472","Chriesbach","Pool","Diptera",NA,3,3,2202,"intercept_trap",131760.231971219
"473","Chriesbach","Pool","Diptera",NA,3,3,2202,"intercept_trap",131760.231971219
"474","Chriesbach","Pool","Diptera",NA,3,3,2202,"intercept_trap",131760.231971219
"475","Chriesbach","Pool","Diptera",NA,3,3,2202,"intercept_trap",131760.231971219
"476","Chriesbach","Pool","Diptera",NA,3,3,2202,"intercept_trap",131760.231971219
"477","Chriesbach","Pool","Diptera",NA,3,3,2202,"intercept_trap",131760.231971219
"478","Chriesbach","Pool","Diptera",NA,3,3,2202,"intercept_trap",131760.231971219
"479","Chriesbach","Pool","Diptera",NA,3,3,2202,"intercept_trap",131760.231971219
"480","Chriesbach","Pool","Diptera",NA,3,3,2202,"intercept_trap",131760.231971219
"481","Chriesbach","Pool","Diptera",NA,3,3,2202,"intercept_trap",131760.231971219
"482","Chriesbach","Pool","Diptera",NA,3,3,2202,"intercept_trap",131760.231971219
"483","Chriesbach","Pool","Diptera",NA,3,3,2202,"intercept_trap",131760.231971219
"484","Chriesbach","Pool","Diptera",NA,3,3,2202,"intercept_trap",131760.231971219
"485","Chriesbach","Pool","Diptera",NA,3,3,2202,"intercept_trap",131760.231971219
"486","Chriesbach","Pool","Diptera",NA,3,3,2202,"intercept_trap",131760.231971219
"487","Chriesbach","Pool","Diptera",NA,3,3,2202,"intercept_trap",131760.231971219
"488","Chriesbach","Pool","Diptera",NA,3,3,2202,"intercept_trap",131760.231971219
"489","Chriesbach","Pool","Diptera",NA,3,3,2202,"intercept_trap",131760.231971219
"490","Chriesbach","Pool","Diptera",NA,3,3,2202,"intercept_trap",131760.231971219
"491","Chriesbach","Pool","Diptera",NA,3,3,2202,"intercept_trap",131760.231971219
"492","Chriesbach","Pool","Diptera",NA,3,3,2202,"intercept_trap",131760.231971219
"493","Chriesbach","Pool","Diptera",NA,3,3,2202,"intercept_trap",131760.231971219
"494","Chriesbach","Pool","Diptera",NA,3,3,2202,"intercept_trap",131760.231971219
"495","Chriesbach","Pool","Diptera",NA,3,3,2202,"intercept_trap",131760.231971219
"496","Chriesbach","Pool","Diptera",NA,3,3,2202,"intercept_trap",131760.231971219
"497","Chriesbach","Pool","Diptera",NA,3,3,2202,"intercept_trap",131760.231971219
"498","Chriesbach","Pool","Diptera",NA,3,3,2202,"intercept_trap",131760.231971219
"499","Chriesbach","Pool","Diptera",NA,3,3,2202,"intercept_trap",131760.231971219
"500","Chriesbach","Pool","Diptera",NA,3,3,2202,"intercept_trap",131760.231971219
"501","Chriesbach","Pool","Diptera",NA,3,3,2202,"intercept_trap",131760.231971219
"502","Chriesbach","Pool","Diptera",NA,3,3,2202,"intercept_trap",131760.231971219
"503","Chriesbach","Pool","Diptera",NA,3,3,2202,"intercept_trap",131760.231971219
"504","Chriesbach","Pool","Diptera",NA,3,3,2202,"intercept_trap",131760.231971219
"505","Chriesbach","Pool","Diptera",NA,3,3,2202,"intercept_trap",131760.231971219
"506","Chriesbach","Pool","Diptera",NA,3,3,2202,"intercept_trap",131760.231971219
"507","Chriesbach","Pool","Diptera",NA,3,3,2202,"intercept_trap",131760.231971219
"508","Chriesbach","Pool","Diptera",NA,3,3,2202,"intercept_trap",131760.231971219
"509","Chriesbach","Pool","Diptera",NA,3,3,2202,"intercept_trap",131760.231971219
"510","Chriesbach","Pool","Diptera",NA,3,3,2202,"intercept_trap",131760.231971219
"511","Chriesbach","Pool","Diptera",NA,3,3,2202,"intercept_trap",131760.231971219
"512","Chriesbach","Pool","Diptera",NA,3,3,2202,"intercept_trap",131760.231971219
"513","Chriesbach","Pool","Diptera",NA,3,3,2202,"intercept_trap",131760.231971219
"514","Chriesbach","Pool","Diptera",NA,3,3,2202,"intercept_trap",131760.231971219
"515","Chriesbach","Pool","Diptera",NA,3,3,2202,"intercept_trap",131760.231971219
"516","Chriesbach","Pool","Diptera",NA,4,3,2202,"intercept_trap",131760.231971219
"517","Chriesbach","Pool","Diptera",NA,5,3,2202,"intercept_trap",131760.231971219
"518","Chriesbach","Pool","Diptera",NA,5,3,2202,"intercept_trap",131760.231971219
"519","Chriesbach","Pool","Diptera",NA,8,3,2202,"intercept_trap",131760.231971219
"520","Chriesbach","Pool","Diptera",NA,8,3,2202,"intercept_trap",131760.231971219
