"","X","site","location","order","family","length","ecomorphology","area_pool","human_influence","method","a","b","formula_type","dw","human_influence_z","counts","xmin","xmax"
"150",325,"Tegel","Inflow","Ephemeroptera","Baetidae",4,"2",728,191108.434590873,"kick_net",0.005,2.875,1,0.269086852881189,1.53020005388967,1,0.135622394240555,17.0281238483793
"151",326,"Tegel","Inflow","Ephemeroptera","Baetidae",4,"2",728,191108.434590873,"kick_net",0.005,2.875,1,0.269086852881189,1.53020005388967,1,0.135622394240555,17.0281238483793
"152",327,"Tegel","Inflow","Ephemeroptera","Baetidae",4,"2",728,191108.434590873,"kick_net",0.005,2.875,1,0.269086852881189,1.53020005388967,1,0.135622394240555,17.0281238483793
"153",328,"Tegel","Inflow","Ephemeroptera","Baetidae",4,"2",728,191108.434590873,"kick_net",0.005,2.875,1,0.269086852881189,1.53020005388967,1,0.135622394240555,17.0281238483793
"154",329,"Tegel","Inflow","Ephemeroptera","Baetidae",4,"2",728,191108.434590873,"kick_net",0.005,2.875,1,0.269086852881189,1.53020005388967,1,0.135622394240555,17.0281238483793
"155",330,"Tegel","Inflow","Ephemeroptera","Baetidae",5,"2",728,191108.434590873,"kick_net",0.005,2.875,1,0.511103396223714,1.53020005388967,1,0.135622394240555,17.0281238483793
"156",331,"Tegel","Inflow","Ephemeroptera","Baetidae",5,"2",728,191108.434590873,"kick_net",0.005,2.875,1,0.511103396223714,1.53020005388967,1,0.135622394240555,17.0281238483793
"157",332,"Tegel","Inflow","Ephemeroptera","Baetidae",5,"2",728,191108.434590873,"kick_net",0.005,2.875,1,0.511103396223714,1.53020005388967,1,0.135622394240555,17.0281238483793
"158",333,"Tegel","Inflow","Ephemeroptera","Baetidae",5,"2",728,191108.434590873,"kick_net",0.005,2.875,1,0.511103396223714,1.53020005388967,1,0.135622394240555,17.0281238483793
"159",334,"Tegel","Inflow","Ephemeroptera","Baetidae",5,"2",728,191108.434590873,"kick_net",0.005,2.875,1,0.511103396223714,1.53020005388967,1,0.135622394240555,17.0281238483793
"160",335,"Tegel","Inflow","Ephemeroptera","Baetidae",5,"2",728,191108.434590873,"kick_net",0.005,2.875,1,0.511103396223714,1.53020005388967,1,0.135622394240555,17.0281238483793
"161",336,"Tegel","Inflow","Ephemeroptera","Baetidae",5,"2",728,191108.434590873,"kick_net",0.005,2.875,1,0.511103396223714,1.53020005388967,1,0.135622394240555,17.0281238483793
"162",337,"Tegel","Inflow","Ephemeroptera","Baetidae",5,"2",728,191108.434590873,"kick_net",0.005,2.875,1,0.511103396223714,1.53020005388967,1,0.135622394240555,17.0281238483793
"163",338,"Tegel","Inflow","Ephemeroptera","Baetidae",5,"2",728,191108.434590873,"kick_net",0.005,2.875,1,0.511103396223714,1.53020005388967,1,0.135622394240555,17.0281238483793
"164",339,"Tegel","Inflow","Ephemeroptera","Baetidae",6,"2",728,191108.434590873,"kick_net",0.005,2.875,1,0.863286300593756,1.53020005388967,1,0.135622394240555,17.0281238483793
"165",340,"Tegel","Inflow","Ephemeroptera","Baetidae",6,"2",728,191108.434590873,"kick_net",0.005,2.875,1,0.863286300593756,1.53020005388967,1,0.135622394240555,17.0281238483793
"166",341,"Tegel","Inflow","Ephemeroptera","Baetidae",6,"2",728,191108.434590873,"kick_net",0.005,2.875,1,0.863286300593756,1.53020005388967,1,0.135622394240555,17.0281238483793
"167",342,"Tegel","Inflow","Ephemeroptera","Baetidae",6,"2",728,191108.434590873,"kick_net",0.005,2.875,1,0.863286300593756,1.53020005388967,1,0.135622394240555,17.0281238483793
"168",343,"Tegel","Inflow","Ephemeroptera","Baetidae",6,"2",728,191108.434590873,"kick_net",0.005,2.875,1,0.863286300593756,1.53020005388967,1,0.135622394240555,17.0281238483793
"169",344,"Tegel","Inflow","Ephemeroptera","Baetidae",6,"2",728,191108.434590873,"kick_net",0.005,2.875,1,0.863286300593756,1.53020005388967,1,0.135622394240555,17.0281238483793
"170",345,"Tegel","Inflow","Ephemeroptera","Baetidae",6,"2",728,191108.434590873,"kick_net",0.005,2.875,1,0.863286300593756,1.53020005388967,1,0.135622394240555,17.0281238483793
"171",346,"Tegel","Inflow","Ephemeroptera","Baetidae",6,"2",728,191108.434590873,"kick_net",0.005,2.875,1,0.863286300593756,1.53020005388967,1,0.135622394240555,17.0281238483793
"172",347,"Tegel","Inflow","Ephemeroptera","Baetidae",6,"2",728,191108.434590873,"kick_net",0.005,2.875,1,0.863286300593756,1.53020005388967,1,0.135622394240555,17.0281238483793
"173",348,"Tegel","Inflow","Ephemeroptera","Baetidae",6,"2",728,191108.434590873,"kick_net",0.005,2.875,1,0.863286300593756,1.53020005388967,1,0.135622394240555,17.0281238483793
"174",349,"Tegel","Inflow","Ephemeroptera","Baetidae",6,"2",728,191108.434590873,"kick_net",0.005,2.875,1,0.863286300593756,1.53020005388967,1,0.135622394240555,17.0281238483793
"175",350,"Tegel","Inflow","Ephemeroptera","Baetidae",6,"2",728,191108.434590873,"kick_net",0.005,2.875,1,0.863286300593756,1.53020005388967,1,0.135622394240555,17.0281238483793
"176",351,"Tegel","Inflow","Ephemeroptera","Baetidae",6,"2",728,191108.434590873,"kick_net",0.005,2.875,1,0.863286300593756,1.53020005388967,1,0.135622394240555,17.0281238483793
"177",352,"Tegel","Inflow","Ephemeroptera","Baetidae",6,"2",728,191108.434590873,"kick_net",0.005,2.875,1,0.863286300593756,1.53020005388967,1,0.135622394240555,17.0281238483793
"178",353,"Tegel","Inflow","Ephemeroptera","Baetidae",6,"2",728,191108.434590873,"kick_net",0.005,2.875,1,0.863286300593756,1.53020005388967,1,0.135622394240555,17.0281238483793
"179",354,"Tegel","Inflow","Ephemeroptera","Baetidae",6,"2",728,191108.434590873,"kick_net",0.005,2.875,1,0.863286300593756,1.53020005388967,1,0.135622394240555,17.0281238483793
"180",355,"Tegel","Inflow","Ephemeroptera","Baetidae",6,"2",728,191108.434590873,"kick_net",0.005,2.875,1,0.863286300593756,1.53020005388967,1,0.135622394240555,17.0281238483793
"181",356,"Tegel","Inflow","Ephemeroptera","Baetidae",6,"2",728,191108.434590873,"kick_net",0.005,2.875,1,0.863286300593756,1.53020005388967,1,0.135622394240555,17.0281238483793
"182",357,"Tegel","Inflow","Ephemeroptera","Baetidae",7,"2",728,191108.434590873,"kick_net",0.005,2.875,1,1.34470453452202,1.53020005388967,1,0.135622394240555,17.0281238483793
"183",358,"Tegel","Inflow","Ephemeroptera","Baetidae",7,"2",728,191108.434590873,"kick_net",0.005,2.875,1,1.34470453452202,1.53020005388967,1,0.135622394240555,17.0281238483793
"184",359,"Tegel","Inflow","Ephemeroptera","Baetidae",7,"2",728,191108.434590873,"kick_net",0.005,2.875,1,1.34470453452202,1.53020005388967,1,0.135622394240555,17.0281238483793
"185",363,"Tegel","Inflow","Amphipoda","Gammaridae",3,"2",728,191108.434590873,"kick_net",0.00845,2.8705,1,0.197894293315652,1.53020005388967,1,0.135622394240555,17.0281238483793
"186",364,"Tegel","Inflow","Amphipoda","Gammaridae",3,"2",728,191108.434590873,"kick_net",0.00845,2.8705,1,0.197894293315652,1.53020005388967,1,0.135622394240555,17.0281238483793
"187",365,"Tegel","Inflow","Amphipoda","Gammaridae",3,"2",728,191108.434590873,"kick_net",0.00845,2.8705,1,0.197894293315652,1.53020005388967,1,0.135622394240555,17.0281238483793
"188",366,"Tegel","Inflow","Amphipoda","Gammaridae",3,"2",728,191108.434590873,"kick_net",0.00845,2.8705,1,0.197894293315652,1.53020005388967,1,0.135622394240555,17.0281238483793
"189",367,"Tegel","Inflow","Amphipoda","Gammaridae",4,"2",728,191108.434590873,"kick_net",0.00845,2.8705,1,0.451928691384938,1.53020005388967,1,0.135622394240555,17.0281238483793
"190",368,"Tegel","Inflow","Amphipoda","Gammaridae",4,"2",728,191108.434590873,"kick_net",0.00845,2.8705,1,0.451928691384938,1.53020005388967,1,0.135622394240555,17.0281238483793
"191",369,"Tegel","Inflow","Amphipoda","Gammaridae",4,"2",728,191108.434590873,"kick_net",0.00845,2.8705,1,0.451928691384938,1.53020005388967,1,0.135622394240555,17.0281238483793
"192",370,"Tegel","Inflow","Amphipoda","Gammaridae",4,"2",728,191108.434590873,"kick_net",0.00845,2.8705,1,0.451928691384938,1.53020005388967,1,0.135622394240555,17.0281238483793
"193",371,"Tegel","Inflow","Amphipoda","Gammaridae",4,"2",728,191108.434590873,"kick_net",0.00845,2.8705,1,0.451928691384938,1.53020005388967,1,0.135622394240555,17.0281238483793
"194",372,"Tegel","Inflow","Amphipoda","Gammaridae",4,"2",728,191108.434590873,"kick_net",0.00845,2.8705,1,0.451928691384938,1.53020005388967,1,0.135622394240555,17.0281238483793
"195",373,"Tegel","Inflow","Amphipoda","Gammaridae",5,"2",728,191108.434590873,"kick_net",0.00845,2.8705,1,0.857531547980516,1.53020005388967,1,0.135622394240555,17.0281238483793
"196",374,"Tegel","Inflow","Amphipoda","Gammaridae",5,"2",728,191108.434590873,"kick_net",0.00845,2.8705,1,0.857531547980516,1.53020005388967,1,0.135622394240555,17.0281238483793
"197",375,"Tegel","Inflow","Amphipoda","Gammaridae",5,"2",728,191108.434590873,"kick_net",0.00845,2.8705,1,0.857531547980516,1.53020005388967,1,0.135622394240555,17.0281238483793
"198",376,"Tegel","Inflow","Amphipoda","Gammaridae",5,"2",728,191108.434590873,"kick_net",0.00845,2.8705,1,0.857531547980516,1.53020005388967,1,0.135622394240555,17.0281238483793
"199",377,"Tegel","Inflow","Amphipoda","Gammaridae",5,"2",728,191108.434590873,"kick_net",0.00845,2.8705,1,0.857531547980516,1.53020005388967,1,0.135622394240555,17.0281238483793
"200",378,"Tegel","Inflow","Amphipoda","Gammaridae",7,"2",728,191108.434590873,"kick_net",0.00845,2.8705,1,2.25273772956822,1.53020005388967,1,0.135622394240555,17.0281238483793
"201",379,"Tegel","Inflow","Amphipoda","Gammaridae",7,"2",728,191108.434590873,"kick_net",0.00845,2.8705,1,2.25273772956822,1.53020005388967,1,0.135622394240555,17.0281238483793
"202",380,"Tegel","Inflow","Amphipoda","Gammaridae",8,"2",728,191108.434590873,"kick_net",0.00845,2.8705,1,3.30503845216443,1.53020005388967,1,0.135622394240555,17.0281238483793
"203",381,"Tegel","Inflow","Amphipoda","Gammaridae",10,"2",728,191108.434590873,"kick_net",0.00845,2.8705,1,6.27128747089358,1.53020005388967,1,0.135622394240555,17.0281238483793
"204",382,"Tegel","Inflow","Ephemeroptera","Caenidae",4,"2",728,191108.434590873,"kick_net",0.005,2.772,1,0.233281500610653,1.53020005388967,1,0.135622394240555,17.0281238483793
"205",383,"Tegel","Inflow","Ephemeroptera","Caenidae",4,"2",728,191108.434590873,"kick_net",0.005,2.772,1,0.233281500610653,1.53020005388967,1,0.135622394240555,17.0281238483793
"206",384,"Tegel","Inflow","Ephemeroptera","Caenidae",4,"2",728,191108.434590873,"kick_net",0.005,2.772,1,0.233281500610653,1.53020005388967,1,0.135622394240555,17.0281238483793
"207",433,"Tegel","Inflow","Diptera","Chironomidae",5,"2",728,191108.434590873,"kick_net",0.002,2.62,1,0.135622394240555,1.53020005388967,1,0.135622394240555,17.0281238483793
"208",434,"Tegel","Inflow","Diptera","Chironomidae",5,"2",728,191108.434590873,"kick_net",0.002,2.62,1,0.135622394240555,1.53020005388967,1,0.135622394240555,17.0281238483793
"209",435,"Tegel","Inflow","Diptera","Chironomidae",5,"2",728,191108.434590873,"kick_net",0.002,2.62,1,0.135622394240555,1.53020005388967,1,0.135622394240555,17.0281238483793
"210",436,"Tegel","Inflow","Diptera","Chironomidae",5,"2",728,191108.434590873,"kick_net",0.002,2.62,1,0.135622394240555,1.53020005388967,1,0.135622394240555,17.0281238483793
"211",437,"Tegel","Inflow","Diptera","Chironomidae",5,"2",728,191108.434590873,"kick_net",0.002,2.62,1,0.135622394240555,1.53020005388967,1,0.135622394240555,17.0281238483793
"212",438,"Tegel","Inflow","Diptera","Chironomidae",5,"2",728,191108.434590873,"kick_net",0.002,2.62,1,0.135622394240555,1.53020005388967,1,0.135622394240555,17.0281238483793
"213",439,"Tegel","Inflow","Diptera","Chironomidae",5,"2",728,191108.434590873,"kick_net",0.002,2.62,1,0.135622394240555,1.53020005388967,1,0.135622394240555,17.0281238483793
"214",440,"Tegel","Inflow","Diptera","Chironomidae",5,"2",728,191108.434590873,"kick_net",0.002,2.62,1,0.135622394240555,1.53020005388967,1,0.135622394240555,17.0281238483793
"215",441,"Tegel","Inflow","Diptera","Chironomidae",5,"2",728,191108.434590873,"kick_net",0.002,2.62,1,0.135622394240555,1.53020005388967,1,0.135622394240555,17.0281238483793
"216",442,"Tegel","Inflow","Diptera","Chironomidae",5,"2",728,191108.434590873,"kick_net",0.002,2.62,1,0.135622394240555,1.53020005388967,1,0.135622394240555,17.0281238483793
"217",443,"Tegel","Inflow","Diptera","Chironomidae",5,"2",728,191108.434590873,"kick_net",0.002,2.62,1,0.135622394240555,1.53020005388967,1,0.135622394240555,17.0281238483793
"218",444,"Tegel","Inflow","Diptera","Chironomidae",5,"2",728,191108.434590873,"kick_net",0.002,2.62,1,0.135622394240555,1.53020005388967,1,0.135622394240555,17.0281238483793
"219",445,"Tegel","Inflow","Diptera","Chironomidae",5,"2",728,191108.434590873,"kick_net",0.002,2.62,1,0.135622394240555,1.53020005388967,1,0.135622394240555,17.0281238483793
"220",446,"Tegel","Inflow","Diptera","Chironomidae",5,"2",728,191108.434590873,"kick_net",0.002,2.62,1,0.135622394240555,1.53020005388967,1,0.135622394240555,17.0281238483793
"221",447,"Tegel","Inflow","Diptera","Chironomidae",5,"2",728,191108.434590873,"kick_net",0.002,2.62,1,0.135622394240555,1.53020005388967,1,0.135622394240555,17.0281238483793
"222",448,"Tegel","Inflow","Diptera","Chironomidae",5,"2",728,191108.434590873,"kick_net",0.002,2.62,1,0.135622394240555,1.53020005388967,1,0.135622394240555,17.0281238483793
"223",449,"Tegel","Inflow","Diptera","Chironomidae",5,"2",728,191108.434590873,"kick_net",0.002,2.62,1,0.135622394240555,1.53020005388967,1,0.135622394240555,17.0281238483793
"224",450,"Tegel","Inflow","Diptera","Chironomidae",5,"2",728,191108.434590873,"kick_net",0.002,2.62,1,0.135622394240555,1.53020005388967,1,0.135622394240555,17.0281238483793
"225",451,"Tegel","Inflow","Diptera","Chironomidae",5,"2",728,191108.434590873,"kick_net",0.002,2.62,1,0.135622394240555,1.53020005388967,1,0.135622394240555,17.0281238483793
"226",452,"Tegel","Inflow","Diptera","Chironomidae",5,"2",728,191108.434590873,"kick_net",0.002,2.62,1,0.135622394240555,1.53020005388967,1,0.135622394240555,17.0281238483793
"227",453,"Tegel","Inflow","Diptera","Chironomidae",5,"2",728,191108.434590873,"kick_net",0.002,2.62,1,0.135622394240555,1.53020005388967,1,0.135622394240555,17.0281238483793
"228",454,"Tegel","Inflow","Diptera","Chironomidae",6,"2",728,191108.434590873,"kick_net",0.002,2.62,1,0.218668523080522,1.53020005388967,1,0.135622394240555,17.0281238483793
"229",455,"Tegel","Inflow","Diptera","Chironomidae",6,"2",728,191108.434590873,"kick_net",0.002,2.62,1,0.218668523080522,1.53020005388967,1,0.135622394240555,17.0281238483793
"230",456,"Tegel","Inflow","Diptera","Chironomidae",6,"2",728,191108.434590873,"kick_net",0.002,2.62,1,0.218668523080522,1.53020005388967,1,0.135622394240555,17.0281238483793
"231",457,"Tegel","Inflow","Diptera","Chironomidae",6,"2",728,191108.434590873,"kick_net",0.002,2.62,1,0.218668523080522,1.53020005388967,1,0.135622394240555,17.0281238483793
"232",458,"Tegel","Inflow","Diptera","Chironomidae",6,"2",728,191108.434590873,"kick_net",0.002,2.62,1,0.218668523080522,1.53020005388967,1,0.135622394240555,17.0281238483793
"233",459,"Tegel","Inflow","Diptera","Chironomidae",6,"2",728,191108.434590873,"kick_net",0.002,2.62,1,0.218668523080522,1.53020005388967,1,0.135622394240555,17.0281238483793
"234",460,"Tegel","Inflow","Diptera","Chironomidae",6,"2",728,191108.434590873,"kick_net",0.002,2.62,1,0.218668523080522,1.53020005388967,1,0.135622394240555,17.0281238483793
"235",461,"Tegel","Inflow","Diptera","Chironomidae",7,"2",728,191108.434590873,"kick_net",0.002,2.62,1,0.327481567511863,1.53020005388967,1,0.135622394240555,17.0281238483793
"236",462,"Tegel","Inflow","Diptera","Chironomidae",7,"2",728,191108.434590873,"kick_net",0.002,2.62,1,0.327481567511863,1.53020005388967,1,0.135622394240555,17.0281238483793
"237",463,"Tegel","Inflow","Diptera","Chironomidae",7,"2",728,191108.434590873,"kick_net",0.002,2.62,1,0.327481567511863,1.53020005388967,1,0.135622394240555,17.0281238483793
"238",464,"Tegel","Inflow","Diptera","Chironomidae",7,"2",728,191108.434590873,"kick_net",0.002,2.62,1,0.327481567511863,1.53020005388967,1,0.135622394240555,17.0281238483793
"239",465,"Tegel","Inflow","Diptera","Chironomidae",7,"2",728,191108.434590873,"kick_net",0.002,2.62,1,0.327481567511863,1.53020005388967,1,0.135622394240555,17.0281238483793
"240",466,"Tegel","Inflow","Diptera","Chironomidae",7,"2",728,191108.434590873,"kick_net",0.002,2.62,1,0.327481567511863,1.53020005388967,1,0.135622394240555,17.0281238483793
"241",467,"Tegel","Inflow","Diptera","Chironomidae",7,"2",728,191108.434590873,"kick_net",0.002,2.62,1,0.327481567511863,1.53020005388967,1,0.135622394240555,17.0281238483793
"242",468,"Tegel","Inflow","Diptera","Chironomidae",10,"2",728,191108.434590873,"kick_net",0.002,2.62,1,0.833738766940671,1.53020005388967,1,0.135622394240555,17.0281238483793
"243",469,"Tegel","Inflow","Diptera","Chironomidae",11,"2",728,191108.434590873,"kick_net",0.002,2.62,1,1.07023421421427,1.53020005388967,1,0.135622394240555,17.0281238483793
"244",472,"Tegel","Inflow","Diptera","Simuliidae",5,"2",728,191108.434590873,"kick_net",0.002,3.01,1,0.254056147816831,1.53020005388967,1,0.135622394240555,17.0281238483793
"245",473,"Tegel","Inflow","Diptera","Ceratopogonidae",8,"2",728,191108.434590873,"kick_net",0.003,2.47,1,0.510215352613061,1.53020005388967,1,0.135622394240555,17.0281238483793
"246",474,"Tegel","Inflow","Diptera","Athericidae",10,"2",728,191108.434590873,"kick_net",0.004,2.59,1,1.55618057997712,1.53020005388967,1,0.135622394240555,17.0281238483793
"247",475,"Tegel","Inflow","Diptera","Athericidae",11,"2",728,191108.434590873,"kick_net",0.004,2.59,1,1.99189777223328,1.53020005388967,1,0.135622394240555,17.0281238483793
"248",476,"Tegel","Inflow","Trichoptera","Sericostomatidae",6,"2",728,191108.434590873,"kick_net",0.007,2.74,1,0.948926261892519,1.53020005388967,1,0.135622394240555,17.0281238483793
"249",477,"Tegel","Inflow","Plecoptera","Leuctridae",7,"2",728,191108.434590873,"kick_net",0.003,2.719,1,0.595583730300197,1.53020005388967,1,0.135622394240555,17.0281238483793
"250",478,"Tegel","Inflow","Plecoptera","Leuctridae",7,"2",728,191108.434590873,"kick_net",0.003,2.719,1,0.595583730300197,1.53020005388967,1,0.135622394240555,17.0281238483793
"251",479,"Tegel","Inflow","Heteroptera","Corixidae",13,"2",728,191108.434590873,"kick_net",0.003,2.904,1,5.15243770650626,1.53020005388967,1,0.135622394240555,17.0281238483793
"252",480,"Tegel","Inflow","Isopoda","Asellidae",5,"2",728,191108.434590873,"kick_net",0.0036,3.111,1,0.538019707775883,1.53020005388967,1,0.135622394240555,17.0281238483793
"253",481,"Tegel","Inflow","Isopoda","Asellidae",5,"2",728,191108.434590873,"kick_net",0.0036,3.111,1,0.538019707775883,1.53020005388967,1,0.135622394240555,17.0281238483793
"254",482,"Tegel","Inflow","Isopoda","Asellidae",5,"2",728,191108.434590873,"kick_net",0.0036,3.111,1,0.538019707775883,1.53020005388967,1,0.135622394240555,17.0281238483793
"255",483,"Tegel","Inflow","Isopoda","Asellidae",7,"2",728,191108.434590873,"kick_net",0.0036,3.111,1,1.53250712823004,1.53020005388967,1,0.135622394240555,17.0281238483793
