"","site","location","order","family","length","ecomorphology","area_pool","human_influence","method","a","b","formula_type","dw"
"224","Tegel","Control","Coleoptera","Elmidae",2,2,728,191108.434590873,"kick_net",0.007,2.88,1,0.051530508434993
"225","Tegel","Control","Coleoptera","Elmidae",2,2,728,191108.434590873,"kick_net",0.007,2.88,1,0.051530508434993
"226","Tegel","Control","Coleoptera","Elmidae",2,2,728,191108.434590873,"kick_net",0.007,2.88,1,0.051530508434993
"227","Tegel","Control","Coleoptera","Elmidae",2,2,728,191108.434590873,"kick_net",0.007,2.88,1,0.051530508434993
"228","Tegel","Control","Coleoptera","Elmidae",2,2,728,191108.434590873,"kick_net",0.007,2.88,1,0.051530508434993
"229","Tegel","Control","Coleoptera","Elmidae",2,2,728,191108.434590873,"kick_net",0.007,2.88,1,0.051530508434993
"230","Tegel","Control","Coleoptera","Elmidae",2,2,728,191108.434590873,"kick_net",0.007,2.88,1,0.051530508434993
"231","Tegel","Control","Coleoptera","Elmidae",2,2,728,191108.434590873,"kick_net",0.007,2.88,1,0.051530508434993
"232","Tegel","Control","Coleoptera","Elmidae",2,2,728,191108.434590873,"kick_net",0.007,2.88,1,0.051530508434993
"233","Tegel","Control","Coleoptera","Elmidae",2,2,728,191108.434590873,"kick_net",0.007,2.88,1,0.051530508434993
"234","Tegel","Control","Coleoptera","Elmidae",2,2,728,191108.434590873,"kick_net",0.007,2.88,1,0.051530508434993
"235","Tegel","Control","Coleoptera","Elmidae",2,2,728,191108.434590873,"kick_net",0.007,2.88,1,0.051530508434993
"236","Tegel","Control","Coleoptera","Elmidae",2,2,728,191108.434590873,"kick_net",0.007,2.88,1,0.051530508434993
"237","Tegel","Control","Coleoptera","Elmidae",2,2,728,191108.434590873,"kick_net",0.007,2.88,1,0.051530508434993
"238","Tegel","Control","Coleoptera","Elmidae",2,2,728,191108.434590873,"kick_net",0.007,2.88,1,0.051530508434993
"239","Tegel","Control","Coleoptera","Elmidae",2,2,728,191108.434590873,"kick_net",0.007,2.88,1,0.051530508434993
"240","Tegel","Control","Coleoptera","Elmidae",2,2,728,191108.434590873,"kick_net",0.007,2.88,1,0.051530508434993
"241","Tegel","Control","Coleoptera","Elmidae",2,2,728,191108.434590873,"kick_net",0.007,2.88,1,0.051530508434993
"242","Tegel","Control","Coleoptera","Elmidae",2,2,728,191108.434590873,"kick_net",0.007,2.88,1,0.051530508434993
"243","Tegel","Control","Coleoptera","Elmidae",2,2,728,191108.434590873,"kick_net",0.007,2.88,1,0.051530508434993
"244","Tegel","Control","Coleoptera","Elmidae",2,2,728,191108.434590873,"kick_net",0.007,2.88,1,0.051530508434993
"245","Tegel","Control","Coleoptera","Elmidae",2,2,728,191108.434590873,"kick_net",0.007,2.88,1,0.051530508434993
"246","Tegel","Control","Coleoptera","Elmidae",2,2,728,191108.434590873,"kick_net",0.007,2.88,1,0.051530508434993
"247","Tegel","Control","Coleoptera","Elmidae",2,2,728,191108.434590873,"kick_net",0.007,2.88,1,0.051530508434993
"248","Tegel","Control","Coleoptera","Elmidae",2,2,728,191108.434590873,"kick_net",0.007,2.88,1,0.051530508434993
"249","Tegel","Control","Coleoptera","Elmidae",2,2,728,191108.434590873,"kick_net",0.007,2.88,1,0.051530508434993
"250","Tegel","Control","Coleoptera","Elmidae",2,2,728,191108.434590873,"kick_net",0.007,2.88,1,0.051530508434993
"251","Tegel","Control","Coleoptera","Elmidae",2,2,728,191108.434590873,"kick_net",0.007,2.88,1,0.051530508434993
"252","Tegel","Control","Coleoptera","Elmidae",2,2,728,191108.434590873,"kick_net",0.007,2.88,1,0.051530508434993
"253","Tegel","Control","Coleoptera","Elmidae",2,2,728,191108.434590873,"kick_net",0.007,2.88,1,0.051530508434993
"254","Tegel","Control","Coleoptera","Elmidae",2,2,728,191108.434590873,"kick_net",0.007,2.88,1,0.051530508434993
"255","Tegel","Control","Coleoptera","Elmidae",2,2,728,191108.434590873,"kick_net",0.007,2.88,1,0.051530508434993
"256","Tegel","Control","Coleoptera","Elmidae",2,2,728,191108.434590873,"kick_net",0.007,2.88,1,0.051530508434993
"257","Tegel","Control","Coleoptera","Elmidae",2,2,728,191108.434590873,"kick_net",0.007,2.88,1,0.051530508434993
"258","Tegel","Control","Coleoptera","Elmidae",2,2,728,191108.434590873,"kick_net",0.007,2.88,1,0.051530508434993
"259","Tegel","Control","Coleoptera","Elmidae",2,2,728,191108.434590873,"kick_net",0.007,2.88,1,0.051530508434993
"260","Tegel","Control","Coleoptera","Elmidae",2,2,728,191108.434590873,"kick_net",0.007,2.88,1,0.051530508434993
"261","Tegel","Control","Coleoptera","Elmidae",2,2,728,191108.434590873,"kick_net",0.007,2.88,1,0.051530508434993
"262","Tegel","Control","Coleoptera","Elmidae",2,2,728,191108.434590873,"kick_net",0.007,2.88,1,0.051530508434993
"263","Tegel","Control","Coleoptera","Elmidae",2,2,728,191108.434590873,"kick_net",0.007,2.88,1,0.051530508434993
"264","Tegel","Control","Coleoptera","Elmidae",2,2,728,191108.434590873,"kick_net",0.007,2.88,1,0.051530508434993
"265","Tegel","Control","Coleoptera","Elmidae",2,2,728,191108.434590873,"kick_net",0.007,2.88,1,0.051530508434993
"266","Tegel","Control","Coleoptera","Elmidae",2,2,728,191108.434590873,"kick_net",0.007,2.88,1,0.051530508434993
"267","Tegel","Control","Coleoptera","Elmidae",2,2,728,191108.434590873,"kick_net",0.007,2.88,1,0.051530508434993
"268","Tegel","Control","Coleoptera","Elmidae",2,2,728,191108.434590873,"kick_net",0.007,2.88,1,0.051530508434993
"269","Tegel","Control","Coleoptera","Elmidae",2,2,728,191108.434590873,"kick_net",0.007,2.88,1,0.051530508434993
"270","Tegel","Control","Coleoptera","Elmidae",2,2,728,191108.434590873,"kick_net",0.007,2.88,1,0.051530508434993
"271","Tegel","Control","Coleoptera","Elmidae",2,2,728,191108.434590873,"kick_net",0.007,2.88,1,0.051530508434993
"272","Tegel","Control","Coleoptera","Elmidae",2,2,728,191108.434590873,"kick_net",0.007,2.88,1,0.051530508434993
"273","Tegel","Control","Coleoptera","Elmidae",2,2,728,191108.434590873,"kick_net",0.007,2.88,1,0.051530508434993
"274","Tegel","Control","Coleoptera","Elmidae",2,2,728,191108.434590873,"kick_net",0.007,2.88,1,0.051530508434993
"275","Tegel","Control","Coleoptera","Elmidae",2,2,728,191108.434590873,"kick_net",0.007,2.88,1,0.051530508434993
"276","Tegel","Control","Coleoptera","Elmidae",2,2,728,191108.434590873,"kick_net",0.007,2.88,1,0.051530508434993
"277","Tegel","Control","Coleoptera","Elmidae",2,2,728,191108.434590873,"kick_net",0.007,2.88,1,0.051530508434993
"278","Tegel","Control","Coleoptera","Elmidae",2,2,728,191108.434590873,"kick_net",0.007,2.88,1,0.051530508434993
"279","Tegel","Control","Coleoptera","Elmidae",2,2,728,191108.434590873,"kick_net",0.007,2.88,1,0.051530508434993
"280","Tegel","Control","Coleoptera","Elmidae",2,2,728,191108.434590873,"kick_net",0.007,2.88,1,0.051530508434993
"281","Tegel","Control","Coleoptera","Elmidae",2,2,728,191108.434590873,"kick_net",0.007,2.88,1,0.051530508434993
"282","Tegel","Control","Coleoptera","Elmidae",2,2,728,191108.434590873,"kick_net",0.007,2.88,1,0.051530508434993
"283","Tegel","Control","Coleoptera","Elmidae",2,2,728,191108.434590873,"kick_net",0.007,2.88,1,0.051530508434993
"284","Tegel","Control","Coleoptera","Elmidae",2,2,728,191108.434590873,"kick_net",0.007,2.88,1,0.051530508434993
"285","Tegel","Control","Coleoptera","Elmidae",1,2,728,191108.434590873,"kick_net",0.007,2.88,1,0.007
"286","Tegel","Control","Coleoptera","Elmidae",1,2,728,191108.434590873,"kick_net",0.007,2.88,1,0.007
"287","Tegel","Control","Coleoptera","Elmidae",2,2,728,191108.434590873,"kick_net",0.007,2.88,1,0.051530508434993
"288","Tegel","Control","Coleoptera","Elmidae",2,2,728,191108.434590873,"kick_net",0.007,2.88,1,0.051530508434993
"289","Tegel","Control","Coleoptera","Elmidae",2,2,728,191108.434590873,"kick_net",0.007,2.88,1,0.051530508434993
"290","Tegel","Control","Coleoptera","Elmidae",2,2,728,191108.434590873,"kick_net",0.007,2.88,1,0.051530508434993
"291","Tegel","Control","Coleoptera","Elmidae",3,2,728,191108.434590873,"kick_net",0.007,2.88,1,0.165656031703537
"292","Tegel","Control","Coleoptera","Elmidae",3,2,728,191108.434590873,"kick_net",0.007,2.88,1,0.165656031703537
"293","Tegel","Control","Coleoptera","Elmidae",3,2,728,191108.434590873,"kick_net",0.007,2.88,1,0.165656031703537
"294","Tegel","Control","Coleoptera","Elmidae",3,2,728,191108.434590873,"kick_net",0.007,2.88,1,0.165656031703537
"295","Tegel","Control","Coleoptera","Elmidae",3,2,728,191108.434590873,"kick_net",0.007,2.88,1,0.165656031703537
"296","Tegel","Control","Coleoptera","Elmidae",3,2,728,191108.434590873,"kick_net",0.007,2.88,1,0.165656031703537
"297","Tegel","Control","Coleoptera","Elmidae",3,2,728,191108.434590873,"kick_net",0.007,2.88,1,0.165656031703537
"298","Tegel","Control","Coleoptera","Elmidae",3,2,728,191108.434590873,"kick_net",0.007,2.88,1,0.165656031703537
"299","Tegel","Control","Coleoptera","Elmidae",3,2,728,191108.434590873,"kick_net",0.007,2.88,1,0.165656031703537
"300","Tegel","Control","Coleoptera","Elmidae",3,2,728,191108.434590873,"kick_net",0.007,2.88,1,0.165656031703537
"301","Tegel","Control","Coleoptera","Elmidae",3,2,728,191108.434590873,"kick_net",0.007,2.88,1,0.165656031703537
"302","Tegel","Control","Coleoptera","Elmidae",3,2,728,191108.434590873,"kick_net",0.007,2.88,1,0.165656031703537
"303","Tegel","Control","Coleoptera","Elmidae",4,2,728,191108.434590873,"kick_net",0.007,2.88,1,0.379341899938412
"304","Tegel","Control","Coleoptera","Elmidae",4,2,728,191108.434590873,"kick_net",0.007,2.88,1,0.379341899938412
"305","Tegel","Control","Coleoptera","Elmidae",4,2,728,191108.434590873,"kick_net",0.007,2.88,1,0.379341899938412
"306","Tegel","Control","Coleoptera","Elmidae",4,2,728,191108.434590873,"kick_net",0.007,2.88,1,0.379341899938412
"307","Tegel","Inflow","Ephemeroptera","Ephemeridae",7,2,728,191108.434590873,"kick_net",0.003,2.764,1,0.650088131522956
"308","Tegel","Inflow","Ephemeroptera","Ephemeridae",11,2,728,191108.434590873,"kick_net",0.003,2.764,1,2.26741302194076
"309","Tegel","Inflow","Ephemeroptera","Ephemeridae",12,2,728,191108.434590873,"kick_net",0.003,2.764,1,2.88388686369891
"310","Tegel","Inflow","Ephemeroptera","Ephemeridae",17,2,728,191108.434590873,"kick_net",0.003,2.764,1,7.55234939240654
"311","Tegel","Inflow","Ephemeroptera","Ephemerellidae",4,2,728,191108.434590873,"kick_net",0.01,2.676,1,0.408425206025265
"312","Tegel","Inflow","Ephemeroptera","Ephemerellidae",5,2,728,191108.434590873,"kick_net",0.01,2.676,1,0.742068047117268
"313","Tegel","Inflow","Ephemeroptera","Ephemerellidae",6,2,728,191108.434590873,"kick_net",0.01,2.676,1,1.20873958772828
"314","Tegel","Inflow","Ephemeroptera","Ephemerellidae",6,2,728,191108.434590873,"kick_net",0.01,2.676,1,1.20873958772828
"315","Tegel","Inflow","Ephemeroptera","Ephemerellidae",7,2,728,191108.434590873,"kick_net",0.01,2.676,1,1.82592256228061
"316","Tegel","Inflow","Ephemeroptera","Ephemerellidae",7,2,728,191108.434590873,"kick_net",0.01,2.676,1,1.82592256228061
"317","Tegel","Inflow","Ephemeroptera","Ephemerellidae",8,2,728,191108.434590873,"kick_net",0.01,2.676,1,2.61017006847537
"318","Tegel","Inflow","Ephemeroptera","Baetidae",2,2,728,191108.434590873,"kick_net",0.005,2.875,1,0.0366801617281868
"319","Tegel","Inflow","Ephemeroptera","Baetidae",3,2,728,191108.434590873,"kick_net",0.005,2.875,1,0.117677548287684
"320","Tegel","Inflow","Ephemeroptera","Baetidae",3,2,728,191108.434590873,"kick_net",0.005,2.875,1,0.117677548287684
"321","Tegel","Inflow","Ephemeroptera","Baetidae",3,2,728,191108.434590873,"kick_net",0.005,2.875,1,0.117677548287684
"322","Tegel","Inflow","Ephemeroptera","Baetidae",4,2,728,191108.434590873,"kick_net",0.005,2.875,1,0.269086852881189
"323","Tegel","Inflow","Ephemeroptera","Baetidae",4,2,728,191108.434590873,"kick_net",0.005,2.875,1,0.269086852881189
"324","Tegel","Inflow","Ephemeroptera","Baetidae",4,2,728,191108.434590873,"kick_net",0.005,2.875,1,0.269086852881189
"325","Tegel","Inflow","Ephemeroptera","Baetidae",4,2,728,191108.434590873,"kick_net",0.005,2.875,1,0.269086852881189
"326","Tegel","Inflow","Ephemeroptera","Baetidae",4,2,728,191108.434590873,"kick_net",0.005,2.875,1,0.269086852881189
"327","Tegel","Inflow","Ephemeroptera","Baetidae",4,2,728,191108.434590873,"kick_net",0.005,2.875,1,0.269086852881189
"328","Tegel","Inflow","Ephemeroptera","Baetidae",4,2,728,191108.434590873,"kick_net",0.005,2.875,1,0.269086852881189
"329","Tegel","Inflow","Ephemeroptera","Baetidae",4,2,728,191108.434590873,"kick_net",0.005,2.875,1,0.269086852881189
"330","Tegel","Inflow","Ephemeroptera","Baetidae",5,2,728,191108.434590873,"kick_net",0.005,2.875,1,0.511103396223714
"331","Tegel","Inflow","Ephemeroptera","Baetidae",5,2,728,191108.434590873,"kick_net",0.005,2.875,1,0.511103396223714
"332","Tegel","Inflow","Ephemeroptera","Baetidae",5,2,728,191108.434590873,"kick_net",0.005,2.875,1,0.511103396223714
"333","Tegel","Inflow","Ephemeroptera","Baetidae",5,2,728,191108.434590873,"kick_net",0.005,2.875,1,0.511103396223714
"334","Tegel","Inflow","Ephemeroptera","Baetidae",5,2,728,191108.434590873,"kick_net",0.005,2.875,1,0.511103396223714
"335","Tegel","Inflow","Ephemeroptera","Baetidae",5,2,728,191108.434590873,"kick_net",0.005,2.875,1,0.511103396223714
"336","Tegel","Inflow","Ephemeroptera","Baetidae",5,2,728,191108.434590873,"kick_net",0.005,2.875,1,0.511103396223714
"337","Tegel","Inflow","Ephemeroptera","Baetidae",5,2,728,191108.434590873,"kick_net",0.005,2.875,1,0.511103396223714
"338","Tegel","Inflow","Ephemeroptera","Baetidae",5,2,728,191108.434590873,"kick_net",0.005,2.875,1,0.511103396223714
"339","Tegel","Inflow","Ephemeroptera","Baetidae",6,2,728,191108.434590873,"kick_net",0.005,2.875,1,0.863286300593756
"340","Tegel","Inflow","Ephemeroptera","Baetidae",6,2,728,191108.434590873,"kick_net",0.005,2.875,1,0.863286300593756
"341","Tegel","Inflow","Ephemeroptera","Baetidae",6,2,728,191108.434590873,"kick_net",0.005,2.875,1,0.863286300593756
"342","Tegel","Inflow","Ephemeroptera","Baetidae",6,2,728,191108.434590873,"kick_net",0.005,2.875,1,0.863286300593756
"343","Tegel","Inflow","Ephemeroptera","Baetidae",6,2,728,191108.434590873,"kick_net",0.005,2.875,1,0.863286300593756
"344","Tegel","Inflow","Ephemeroptera","Baetidae",6,2,728,191108.434590873,"kick_net",0.005,2.875,1,0.863286300593756
"345","Tegel","Inflow","Ephemeroptera","Baetidae",6,2,728,191108.434590873,"kick_net",0.005,2.875,1,0.863286300593756
"346","Tegel","Inflow","Ephemeroptera","Baetidae",6,2,728,191108.434590873,"kick_net",0.005,2.875,1,0.863286300593756
"347","Tegel","Inflow","Ephemeroptera","Baetidae",6,2,728,191108.434590873,"kick_net",0.005,2.875,1,0.863286300593756
"348","Tegel","Inflow","Ephemeroptera","Baetidae",6,2,728,191108.434590873,"kick_net",0.005,2.875,1,0.863286300593756
"349","Tegel","Inflow","Ephemeroptera","Baetidae",6,2,728,191108.434590873,"kick_net",0.005,2.875,1,0.863286300593756
"350","Tegel","Inflow","Ephemeroptera","Baetidae",6,2,728,191108.434590873,"kick_net",0.005,2.875,1,0.863286300593756
"351","Tegel","Inflow","Ephemeroptera","Baetidae",6,2,728,191108.434590873,"kick_net",0.005,2.875,1,0.863286300593756
"352","Tegel","Inflow","Ephemeroptera","Baetidae",6,2,728,191108.434590873,"kick_net",0.005,2.875,1,0.863286300593756
"353","Tegel","Inflow","Ephemeroptera","Baetidae",6,2,728,191108.434590873,"kick_net",0.005,2.875,1,0.863286300593756
"354","Tegel","Inflow","Ephemeroptera","Baetidae",6,2,728,191108.434590873,"kick_net",0.005,2.875,1,0.863286300593756
"355","Tegel","Inflow","Ephemeroptera","Baetidae",6,2,728,191108.434590873,"kick_net",0.005,2.875,1,0.863286300593756
"356","Tegel","Inflow","Ephemeroptera","Baetidae",6,2,728,191108.434590873,"kick_net",0.005,2.875,1,0.863286300593756
"357","Tegel","Inflow","Ephemeroptera","Baetidae",7,2,728,191108.434590873,"kick_net",0.005,2.875,1,1.34470453452202
"358","Tegel","Inflow","Ephemeroptera","Baetidae",7,2,728,191108.434590873,"kick_net",0.005,2.875,1,1.34470453452202
"359","Tegel","Inflow","Ephemeroptera","Baetidae",7,2,728,191108.434590873,"kick_net",0.005,2.875,1,1.34470453452202
"360","Tegel","Inflow","Amphipoda","Gammaridae",2,2,728,191108.434590873,"kick_net",0.00845,2.8705,1,0.0617964193315659
"361","Tegel","Inflow","Amphipoda","Gammaridae",2,2,728,191108.434590873,"kick_net",0.00845,2.8705,1,0.0617964193315659
"362","Tegel","Inflow","Amphipoda","Gammaridae",2,2,728,191108.434590873,"kick_net",0.00845,2.8705,1,0.0617964193315659
"363","Tegel","Inflow","Amphipoda","Gammaridae",3,2,728,191108.434590873,"kick_net",0.00845,2.8705,1,0.197894293315652
"364","Tegel","Inflow","Amphipoda","Gammaridae",3,2,728,191108.434590873,"kick_net",0.00845,2.8705,1,0.197894293315652
"365","Tegel","Inflow","Amphipoda","Gammaridae",3,2,728,191108.434590873,"kick_net",0.00845,2.8705,1,0.197894293315652
"366","Tegel","Inflow","Amphipoda","Gammaridae",3,2,728,191108.434590873,"kick_net",0.00845,2.8705,1,0.197894293315652
"367","Tegel","Inflow","Amphipoda","Gammaridae",4,2,728,191108.434590873,"kick_net",0.00845,2.8705,1,0.451928691384938
"368","Tegel","Inflow","Amphipoda","Gammaridae",4,2,728,191108.434590873,"kick_net",0.00845,2.8705,1,0.451928691384938
"369","Tegel","Inflow","Amphipoda","Gammaridae",4,2,728,191108.434590873,"kick_net",0.00845,2.8705,1,0.451928691384938
"370","Tegel","Inflow","Amphipoda","Gammaridae",4,2,728,191108.434590873,"kick_net",0.00845,2.8705,1,0.451928691384938
"371","Tegel","Inflow","Amphipoda","Gammaridae",4,2,728,191108.434590873,"kick_net",0.00845,2.8705,1,0.451928691384938
"372","Tegel","Inflow","Amphipoda","Gammaridae",4,2,728,191108.434590873,"kick_net",0.00845,2.8705,1,0.451928691384938
"373","Tegel","Inflow","Amphipoda","Gammaridae",5,2,728,191108.434590873,"kick_net",0.00845,2.8705,1,0.857531547980516
"374","Tegel","Inflow","Amphipoda","Gammaridae",5,2,728,191108.434590873,"kick_net",0.00845,2.8705,1,0.857531547980516
"375","Tegel","Inflow","Amphipoda","Gammaridae",5,2,728,191108.434590873,"kick_net",0.00845,2.8705,1,0.857531547980516
"376","Tegel","Inflow","Amphipoda","Gammaridae",5,2,728,191108.434590873,"kick_net",0.00845,2.8705,1,0.857531547980516
"377","Tegel","Inflow","Amphipoda","Gammaridae",5,2,728,191108.434590873,"kick_net",0.00845,2.8705,1,0.857531547980516
"378","Tegel","Inflow","Amphipoda","Gammaridae",7,2,728,191108.434590873,"kick_net",0.00845,2.8705,1,2.25273772956822
"379","Tegel","Inflow","Amphipoda","Gammaridae",7,2,728,191108.434590873,"kick_net",0.00845,2.8705,1,2.25273772956822
"380","Tegel","Inflow","Amphipoda","Gammaridae",8,2,728,191108.434590873,"kick_net",0.00845,2.8705,1,3.30503845216443
"381","Tegel","Inflow","Amphipoda","Gammaridae",10,2,728,191108.434590873,"kick_net",0.00845,2.8705,1,6.27128747089358
"382","Tegel","Inflow","Ephemeroptera","Caenidae",4,2,728,191108.434590873,"kick_net",0.005,2.772,1,0.233281500610653
"383","Tegel","Inflow","Ephemeroptera","Caenidae",4,2,728,191108.434590873,"kick_net",0.005,2.772,1,0.233281500610653
"384","Tegel","Inflow","Ephemeroptera","Caenidae",4,2,728,191108.434590873,"kick_net",0.005,2.772,1,0.233281500610653
"385","Tegel","Inflow","Diptera","Chironomidae",1,2,728,191108.434590873,"kick_net",0.002,2.62,1,0.002
"386","Tegel","Inflow","Diptera","Chironomidae",1,2,728,191108.434590873,"kick_net",0.002,2.62,1,0.002
"387","Tegel","Inflow","Diptera","Chironomidae",2,2,728,191108.434590873,"kick_net",0.002,2.62,1,0.0122950014503041
