"","laufnummer","site","location_old","order","family","taxon_lowest","length","ecomorphology","area_pool","human_influence","location","method"
"240",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",2,2,728,191108.434590873,"Control","kick_net"
"241",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",2,2,728,191108.434590873,"Control","kick_net"
"242",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",2,2,728,191108.434590873,"Control","kick_net"
"243",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",2,2,728,191108.434590873,"Control","kick_net"
"244",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",2,2,728,191108.434590873,"Control","kick_net"
"245",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",2,2,728,191108.434590873,"Control","kick_net"
"246",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",2,2,728,191108.434590873,"Control","kick_net"
"247",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",2,2,728,191108.434590873,"Control","kick_net"
"248",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",2,2,728,191108.434590873,"Control","kick_net"
"249",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",2,2,728,191108.434590873,"Control","kick_net"
"250",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",2,2,728,191108.434590873,"Control","kick_net"
"251",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",2,2,728,191108.434590873,"Control","kick_net"
"252",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",2,2,728,191108.434590873,"Control","kick_net"
"253",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",2,2,728,191108.434590873,"Control","kick_net"
"254",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",2,2,728,191108.434590873,"Control","kick_net"
"255",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",2,2,728,191108.434590873,"Control","kick_net"
"256",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",2,2,728,191108.434590873,"Control","kick_net"
"257",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",2,2,728,191108.434590873,"Control","kick_net"
"258",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",2,2,728,191108.434590873,"Control","kick_net"
"259",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",2,2,728,191108.434590873,"Control","kick_net"
"260",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",2,2,728,191108.434590873,"Control","kick_net"
"261",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",2,2,728,191108.434590873,"Control","kick_net"
"262",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",2,2,728,191108.434590873,"Control","kick_net"
"263",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",2,2,728,191108.434590873,"Control","kick_net"
"264",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",2,2,728,191108.434590873,"Control","kick_net"
"265",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",2,2,728,191108.434590873,"Control","kick_net"
"266",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",2,2,728,191108.434590873,"Control","kick_net"
"267",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",2,2,728,191108.434590873,"Control","kick_net"
"268",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",2,2,728,191108.434590873,"Control","kick_net"
"269",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",2,2,728,191108.434590873,"Control","kick_net"
"270",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",2,2,728,191108.434590873,"Control","kick_net"
"271",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",2,2,728,191108.434590873,"Control","kick_net"
"272",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",2,2,728,191108.434590873,"Control","kick_net"
"273",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",2,2,728,191108.434590873,"Control","kick_net"
"274",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",2,2,728,191108.434590873,"Control","kick_net"
"275",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",2,2,728,191108.434590873,"Control","kick_net"
"276",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",2,2,728,191108.434590873,"Control","kick_net"
"277",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",2,2,728,191108.434590873,"Control","kick_net"
"278",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",2,2,728,191108.434590873,"Control","kick_net"
"279",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",2,2,728,191108.434590873,"Control","kick_net"
"280",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",2,2,728,191108.434590873,"Control","kick_net"
"281",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",2,2,728,191108.434590873,"Control","kick_net"
"282",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",2,2,728,191108.434590873,"Control","kick_net"
"283",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",2,2,728,191108.434590873,"Control","kick_net"
"284",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",2,2,728,191108.434590873,"Control","kick_net"
"285",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",2,2,728,191108.434590873,"Control","kick_net"
"286",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",2,2,728,191108.434590873,"Control","kick_net"
"287",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",2,2,728,191108.434590873,"Control","kick_net"
"288",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",2,2,728,191108.434590873,"Control","kick_net"
"289",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",2,2,728,191108.434590873,"Control","kick_net"
"290",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",2,2,728,191108.434590873,"Control","kick_net"
"291",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",2,2,728,191108.434590873,"Control","kick_net"
"292",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",2,2,728,191108.434590873,"Control","kick_net"
"293",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",2,2,728,191108.434590873,"Control","kick_net"
"294",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",2,2,728,191108.434590873,"Control","kick_net"
"295",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",2,2,728,191108.434590873,"Control","kick_net"
"296",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",2,2,728,191108.434590873,"Control","kick_net"
"297",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",2,2,728,191108.434590873,"Control","kick_net"
"298",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",2,2,728,191108.434590873,"Control","kick_net"
"299",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",2,2,728,191108.434590873,"Control","kick_net"
"300",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",2,2,728,191108.434590873,"Control","kick_net"
"301",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",2,2,728,191108.434590873,"Control","kick_net"
"302",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",2,2,728,191108.434590873,"Control","kick_net"
"303",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",2,2,728,191108.434590873,"Control","kick_net"
"304",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",2,2,728,191108.434590873,"Control","kick_net"
"305",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",2,2,728,191108.434590873,"Control","kick_net"
"306",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",2,2,728,191108.434590873,"Control","kick_net"
"307",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",2,2,728,191108.434590873,"Control","kick_net"
"308",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",2,2,728,191108.434590873,"Control","kick_net"
"309",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",2,2,728,191108.434590873,"Control","kick_net"
"310",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",2,2,728,191108.434590873,"Control","kick_net"
"311",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",2,2,728,191108.434590873,"Control","kick_net"
"312",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",2,2,728,191108.434590873,"Control","kick_net"
"313",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",2,2,728,191108.434590873,"Control","kick_net"
"314",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",2,2,728,191108.434590873,"Control","kick_net"
"315",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",1,2,728,191108.434590873,"Control","kick_net"
"316",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",1,2,728,191108.434590873,"Control","kick_net"
"317",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",2,2,728,191108.434590873,"Control","kick_net"
"318",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",2,2,728,191108.434590873,"Control","kick_net"
"319",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",2,2,728,191108.434590873,"Control","kick_net"
"320",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",2,2,728,191108.434590873,"Control","kick_net"
"321",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",3,2,728,191108.434590873,"Control","kick_net"
"322",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",3,2,728,191108.434590873,"Control","kick_net"
"323",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",3,2,728,191108.434590873,"Control","kick_net"
"324",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",3,2,728,191108.434590873,"Control","kick_net"
"325",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",3,2,728,191108.434590873,"Control","kick_net"
"326",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",3,2,728,191108.434590873,"Control","kick_net"
"327",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",3,2,728,191108.434590873,"Control","kick_net"
"328",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",3,2,728,191108.434590873,"Control","kick_net"
"329",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",3,2,728,191108.434590873,"Control","kick_net"
"330",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",3,2,728,191108.434590873,"Control","kick_net"
"331",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",3,2,728,191108.434590873,"Control","kick_net"
"332",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",3,2,728,191108.434590873,"Control","kick_net"
"333",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",4,2,728,191108.434590873,"Control","kick_net"
"334",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",4,2,728,191108.434590873,"Control","kick_net"
"335",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",4,2,728,191108.434590873,"Control","kick_net"
"336",97,"Tegel","Control","Coleoptera","Elmidae","Elmidae",4,2,728,191108.434590873,"Control","kick_net"
"337",97,"Tegel","Control","Coleoptera","Curculionidae","Curculionidae",3,2,728,191108.434590873,"Control","kick_net"
"338",98,"Tegel","Inflow","Ephemeroptera","Ephemeridae","Ephemeridae",7,2,728,191108.434590873,"beaver","kick_net"
"339",98,"Tegel","Inflow","Ephemeroptera","Ephemeridae","Ephemeridae",11,2,728,191108.434590873,"beaver","kick_net"
"340",98,"Tegel","Inflow","Ephemeroptera","Ephemeridae","Ephemeridae",12,2,728,191108.434590873,"beaver","kick_net"
"341",98,"Tegel","Inflow","Ephemeroptera","Ephemeridae","Ephemeridae",17,2,728,191108.434590873,"beaver","kick_net"
"342",98,"Tegel","Inflow","Ephemeroptera","Ephemerellidae","Ephemerellidae",4,2,728,191108.434590873,"beaver","kick_net"
"343",98,"Tegel","Inflow","Ephemeroptera","Ephemerellidae","Ephemerellidae",5,2,728,191108.434590873,"beaver","kick_net"
"344",98,"Tegel","Inflow","Ephemeroptera","Ephemerellidae","Ephemerellidae",6,2,728,191108.434590873,"beaver","kick_net"
"345",98,"Tegel","Inflow","Ephemeroptera","Ephemerellidae","Ephemerellidae",6,2,728,191108.434590873,"beaver","kick_net"
"346",98,"Tegel","Inflow","Ephemeroptera","Ephemerellidae","Ephemerellidae",7,2,728,191108.434590873,"beaver","kick_net"
"347",98,"Tegel","Inflow","Ephemeroptera","Ephemerellidae","Ephemerellidae",7,2,728,191108.434590873,"beaver","kick_net"
"348",98,"Tegel","Inflow","Ephemeroptera","Ephemerellidae","Ephemerellidae",8,2,728,191108.434590873,"beaver","kick_net"
"349",98,"Tegel","Inflow","Ephemeroptera","Baetidae","Baetidae",2,2,728,191108.434590873,"beaver","kick_net"
"350",98,"Tegel","Inflow","Ephemeroptera","Baetidae","Baetidae",3,2,728,191108.434590873,"beaver","kick_net"
"351",98,"Tegel","Inflow","Ephemeroptera","Baetidae","Baetidae",3,2,728,191108.434590873,"beaver","kick_net"
"352",98,"Tegel","Inflow","Ephemeroptera","Baetidae","Baetidae",3,2,728,191108.434590873,"beaver","kick_net"
"353",98,"Tegel","Inflow","Ephemeroptera","Baetidae","Baetidae",4,2,728,191108.434590873,"beaver","kick_net"
"354",98,"Tegel","Inflow","Ephemeroptera","Baetidae","Baetidae",4,2,728,191108.434590873,"beaver","kick_net"
"355",98,"Tegel","Inflow","Ephemeroptera","Baetidae","Baetidae",4,2,728,191108.434590873,"beaver","kick_net"
"356",98,"Tegel","Inflow","Ephemeroptera","Baetidae","Baetidae",4,2,728,191108.434590873,"beaver","kick_net"
"357",98,"Tegel","Inflow","Ephemeroptera","Baetidae","Baetidae",4,2,728,191108.434590873,"beaver","kick_net"
"358",98,"Tegel","Inflow","Ephemeroptera","Baetidae","Baetidae",4,2,728,191108.434590873,"beaver","kick_net"
"359",98,"Tegel","Inflow","Ephemeroptera","Baetidae","Baetidae",4,2,728,191108.434590873,"beaver","kick_net"
"360",98,"Tegel","Inflow","Ephemeroptera","Baetidae","Baetidae",4,2,728,191108.434590873,"beaver","kick_net"
"361",98,"Tegel","Inflow","Ephemeroptera","Baetidae","Baetidae",5,2,728,191108.434590873,"beaver","kick_net"
"362",98,"Tegel","Inflow","Ephemeroptera","Baetidae","Baetidae",5,2,728,191108.434590873,"beaver","kick_net"
"363",98,"Tegel","Inflow","Ephemeroptera","Baetidae","Baetidae",5,2,728,191108.434590873,"beaver","kick_net"
"364",98,"Tegel","Inflow","Ephemeroptera","Baetidae","Baetidae",5,2,728,191108.434590873,"beaver","kick_net"
"365",98,"Tegel","Inflow","Ephemeroptera","Baetidae","Baetidae",5,2,728,191108.434590873,"beaver","kick_net"
"366",98,"Tegel","Inflow","Ephemeroptera","Baetidae","Baetidae",5,2,728,191108.434590873,"beaver","kick_net"
"367",98,"Tegel","Inflow","Ephemeroptera","Baetidae","Baetidae",5,2,728,191108.434590873,"beaver","kick_net"
"368",98,"Tegel","Inflow","Ephemeroptera","Baetidae","Baetidae",5,2,728,191108.434590873,"beaver","kick_net"
"369",98,"Tegel","Inflow","Ephemeroptera","Baetidae","Baetidae",5,2,728,191108.434590873,"beaver","kick_net"
"370",98,"Tegel","Inflow","Ephemeroptera","Baetidae","Baetidae",6,2,728,191108.434590873,"beaver","kick_net"
"371",98,"Tegel","Inflow","Ephemeroptera","Baetidae","Baetidae",6,2,728,191108.434590873,"beaver","kick_net"
"372",98,"Tegel","Inflow","Ephemeroptera","Baetidae","Baetidae",6,2,728,191108.434590873,"beaver","kick_net"
"373",98,"Tegel","Inflow","Ephemeroptera","Baetidae","Baetidae",6,2,728,191108.434590873,"beaver","kick_net"
"374",98,"Tegel","Inflow","Ephemeroptera","Baetidae","Baetidae",6,2,728,191108.434590873,"beaver","kick_net"
"375",98,"Tegel","Inflow","Ephemeroptera","Baetidae","Baetidae",6,2,728,191108.434590873,"beaver","kick_net"
"376",98,"Tegel","Inflow","Ephemeroptera","Baetidae","Baetidae",6,2,728,191108.434590873,"beaver","kick_net"
"377",98,"Tegel","Inflow","Ephemeroptera","Baetidae","Baetidae",6,2,728,191108.434590873,"beaver","kick_net"
"378",98,"Tegel","Inflow","Ephemeroptera","Baetidae","Baetidae",6,2,728,191108.434590873,"beaver","kick_net"
"379",98,"Tegel","Inflow","Ephemeroptera","Baetidae","Baetidae",6,2,728,191108.434590873,"beaver","kick_net"
"380",98,"Tegel","Inflow","Ephemeroptera","Baetidae","Baetidae",6,2,728,191108.434590873,"beaver","kick_net"
"381",98,"Tegel","Inflow","Ephemeroptera","Baetidae","Baetidae",6,2,728,191108.434590873,"beaver","kick_net"
"382",98,"Tegel","Inflow","Ephemeroptera","Baetidae","Baetidae",6,2,728,191108.434590873,"beaver","kick_net"
"383",98,"Tegel","Inflow","Ephemeroptera","Baetidae","Baetidae",6,2,728,191108.434590873,"beaver","kick_net"
"384",98,"Tegel","Inflow","Ephemeroptera","Baetidae","Baetidae",6,2,728,191108.434590873,"beaver","kick_net"
"385",98,"Tegel","Inflow","Ephemeroptera","Baetidae","Baetidae",6,2,728,191108.434590873,"beaver","kick_net"
"386",98,"Tegel","Inflow","Ephemeroptera","Baetidae","Baetidae",6,2,728,191108.434590873,"beaver","kick_net"
"387",98,"Tegel","Inflow","Ephemeroptera","Baetidae","Baetidae",6,2,728,191108.434590873,"beaver","kick_net"
"388",98,"Tegel","Inflow","Ephemeroptera","Baetidae","Baetidae",7,2,728,191108.434590873,"beaver","kick_net"
"389",98,"Tegel","Inflow","Ephemeroptera","Baetidae","Baetidae",7,2,728,191108.434590873,"beaver","kick_net"
"390",98,"Tegel","Inflow","Ephemeroptera","Baetidae","Baetidae",7,2,728,191108.434590873,"beaver","kick_net"
"391",98,"Tegel","Inflow","Amphipoda","Gammaridae","Gammaridae",2,2,728,191108.434590873,"beaver","kick_net"
"392",98,"Tegel","Inflow","Amphipoda","Gammaridae","Gammaridae",2,2,728,191108.434590873,"beaver","kick_net"
"393",98,"Tegel","Inflow","Amphipoda","Gammaridae","Gammaridae",2,2,728,191108.434590873,"beaver","kick_net"
"394",98,"Tegel","Inflow","Amphipoda","Gammaridae","Gammaridae",3,2,728,191108.434590873,"beaver","kick_net"
"395",98,"Tegel","Inflow","Amphipoda","Gammaridae","Gammaridae",3,2,728,191108.434590873,"beaver","kick_net"
"396",98,"Tegel","Inflow","Amphipoda","Gammaridae","Gammaridae",3,2,728,191108.434590873,"beaver","kick_net"
"397",98,"Tegel","Inflow","Amphipoda","Gammaridae","Gammaridae",3,2,728,191108.434590873,"beaver","kick_net"
"398",98,"Tegel","Inflow","Amphipoda","Gammaridae","Gammaridae",4,2,728,191108.434590873,"beaver","kick_net"
"399",98,"Tegel","Inflow","Amphipoda","Gammaridae","Gammaridae",4,2,728,191108.434590873,"beaver","kick_net"
"400",98,"Tegel","Inflow","Amphipoda","Gammaridae","Gammaridae",4,2,728,191108.434590873,"beaver","kick_net"
"401",98,"Tegel","Inflow","Amphipoda","Gammaridae","Gammaridae",4,2,728,191108.434590873,"beaver","kick_net"
"402",98,"Tegel","Inflow","Amphipoda","Gammaridae","Gammaridae",4,2,728,191108.434590873,"beaver","kick_net"
"403",98,"Tegel","Inflow","Amphipoda","Gammaridae","Gammaridae",4,2,728,191108.434590873,"beaver","kick_net"
"404",98,"Tegel","Inflow","Amphipoda","Gammaridae","Gammaridae",5,2,728,191108.434590873,"beaver","kick_net"
"405",98,"Tegel","Inflow","Amphipoda","Gammaridae","Gammaridae",5,2,728,191108.434590873,"beaver","kick_net"
"406",98,"Tegel","Inflow","Amphipoda","Gammaridae","Gammaridae",5,2,728,191108.434590873,"beaver","kick_net"
"407",98,"Tegel","Inflow","Amphipoda","Gammaridae","Gammaridae",5,2,728,191108.434590873,"beaver","kick_net"
"408",98,"Tegel","Inflow","Amphipoda","Gammaridae","Gammaridae",5,2,728,191108.434590873,"beaver","kick_net"
"409",98,"Tegel","Inflow","Amphipoda","Gammaridae","Gammaridae",7,2,728,191108.434590873,"beaver","kick_net"
