"","site","location","point","order","family","length","ecomorphology","area_pool","human_influence","method"
"299","Chriesbach","Inflow","2","Diptera",NA,1,3,2202,131760.231971219,"suction"
"300","Chriesbach","Inflow","2","Diptera",NA,1,3,2202,131760.231971219,"suction"
"301","Chriesbach","Inflow","2","Diptera",NA,1,3,2202,131760.231971219,"suction"
"302","Chriesbach","Inflow","2","Diptera",NA,1,3,2202,131760.231971219,"suction"
"303","Chriesbach","Inflow","2","Psocoptera",NA,2,3,2202,131760.231971219,"suction"
"304","Chriesbach","Inflow","2","Psocoptera",NA,1,3,2202,131760.231971219,"suction"
"305","Chriesbach","Inflow","2","Hemiptera",NA,3,3,2202,131760.231971219,"suction"
"306","Chriesbach","Inflow","2","Hemiptera",NA,3,3,2202,131760.231971219,"suction"
"307","Chriesbach","Inflow","2","Coleoptera",NA,3,3,2202,131760.231971219,"suction"
"308","Chriesbach","Inflow","2","Coleoptera",NA,4,3,2202,131760.231971219,"suction"
"309","Chriesbach","Inflow","2","Poduromorpha",NA,2,3,2202,131760.231971219,"suction"
"310","Chriesbach","Inflow","2","Poduromorpha",NA,2,3,2202,131760.231971219,"suction"
"311","Chriesbach","Inflow","2","Poduromorpha",NA,2,3,2202,131760.231971219,"suction"
"312","Chriesbach","Inflow","2","Poduromorpha",NA,2,3,2202,131760.231971219,"suction"
"313","Chriesbach","Inflow","2","Poduromorpha",NA,1,3,2202,131760.231971219,"suction"
"314","Chriesbach","Inflow","2","Poduromorpha",NA,1,3,2202,131760.231971219,"suction"
"315","Chriesbach","Inflow","2","Poduromorpha",NA,1,3,2202,131760.231971219,"suction"
"316","Chriesbach","Inflow","2","Poduromorpha",NA,1,3,2202,131760.231971219,"suction"
"317","Chriesbach","Inflow","2","Entomobryomorpha",NA,2,3,2202,131760.231971219,"suction"
"318","Chriesbach","Inflow","2","Entomobryomorpha",NA,2,3,2202,131760.231971219,"suction"
"319","Chriesbach","Inflow","2","Entomobryomorpha",NA,1,3,2202,131760.231971219,"suction"
"320","Chriesbach","Inflow","2","Entomobryomorpha",NA,1,3,2202,131760.231971219,"suction"
"321","Chriesbach","Inflow","2","Entomobryomorpha",NA,1,3,2202,131760.231971219,"suction"
"322","Chriesbach","Inflow","2","Pulmonata",NA,4,3,2202,131760.231971219,"suction"
"323","Chriesbach","Inflow","2","Isopoda",NA,2,3,2202,131760.231971219,"suction"
"324","Chriesbach","Inflow","2","Acari",NA,1,3,2202,131760.231971219,"suction"
"325","Chriesbach","Pool","1","Hymenoptera",NA,4,3,2202,131760.231971219,"suction"
"326","Chriesbach","Pool","1","Hymenoptera",NA,3,3,2202,131760.231971219,"suction"
"327","Chriesbach","Pool","1","Hymenoptera",NA,2,3,2202,131760.231971219,"suction"
"328","Chriesbach","Pool","1","Hymenoptera",NA,2,3,2202,131760.231971219,"suction"
"329","Chriesbach","Pool","1","Hymenoptera",NA,2,3,2202,131760.231971219,"suction"
"330","Chriesbach","Pool","1","Hymenoptera",NA,2,3,2202,131760.231971219,"suction"
"331","Chriesbach","Pool","1","Hymenoptera",NA,2,3,2202,131760.231971219,"suction"
"332","Chriesbach","Pool","1","Hymenoptera",NA,1,3,2202,131760.231971219,"suction"
"333","Chriesbach","Pool","1","Hymenoptera",NA,1,3,2202,131760.231971219,"suction"
"334","Chriesbach","Pool","1","Hymenoptera",NA,1,3,2202,131760.231971219,"suction"
"335","Chriesbach","Pool","1","Diptera",NA,3,3,2202,131760.231971219,"suction"
"336","Chriesbach","Pool","1","Diptera",NA,3,3,2202,131760.231971219,"suction"
"337","Chriesbach","Pool","1","Diptera",NA,3,3,2202,131760.231971219,"suction"
"338","Chriesbach","Pool","1","Diptera",NA,3,3,2202,131760.231971219,"suction"
"339","Chriesbach","Pool","1","Diptera",NA,3,3,2202,131760.231971219,"suction"
"340","Chriesbach","Pool","1","Diptera",NA,2,3,2202,131760.231971219,"suction"
"341","Chriesbach","Pool","1","Diptera",NA,2,3,2202,131760.231971219,"suction"
"342","Chriesbach","Pool","1","Diptera",NA,2,3,2202,131760.231971219,"suction"
"343","Chriesbach","Pool","1","Diptera",NA,2,3,2202,131760.231971219,"suction"
"344","Chriesbach","Pool","1","Diptera",NA,2,3,2202,131760.231971219,"suction"
"345","Chriesbach","Pool","1","Diptera",NA,2,3,2202,131760.231971219,"suction"
"346","Chriesbach","Pool","1","Diptera",NA,2,3,2202,131760.231971219,"suction"
"347","Chriesbach","Pool","1","Diptera",NA,2,3,2202,131760.231971219,"suction"
"348","Chriesbach","Pool","1","Diptera",NA,2,3,2202,131760.231971219,"suction"
"349","Chriesbach","Pool","1","Diptera",NA,2,3,2202,131760.231971219,"suction"
"350","Chriesbach","Pool","1","Diptera",NA,2,3,2202,131760.231971219,"suction"
"351","Chriesbach","Pool","1","Diptera",NA,2,3,2202,131760.231971219,"suction"
"352","Chriesbach","Pool","1","Diptera",NA,2,3,2202,131760.231971219,"suction"
"353","Chriesbach","Pool","1","Diptera",NA,4,3,2202,131760.231971219,"suction"
"354","Chriesbach","Pool","1","Diptera",NA,3,3,2202,131760.231971219,"suction"
"355","Chriesbach","Pool","1","Diptera",NA,3,3,2202,131760.231971219,"suction"
"356","Chriesbach","Pool","1","Diptera",NA,3,3,2202,131760.231971219,"suction"
"357","Chriesbach","Pool","1","Diptera",NA,3,3,2202,131760.231971219,"suction"
"358","Chriesbach","Pool","1","Diptera",NA,2,3,2202,131760.231971219,"suction"
"359","Chriesbach","Pool","1","Diptera",NA,2,3,2202,131760.231971219,"suction"
"360","Chriesbach","Pool","1","Diptera",NA,2,3,2202,131760.231971219,"suction"
"361","Chriesbach","Pool","1","Diptera",NA,2,3,2202,131760.231971219,"suction"
"362","Chriesbach","Pool","1","Diptera",NA,2,3,2202,131760.231971219,"suction"
"363","Chriesbach","Pool","1","Diptera",NA,2,3,2202,131760.231971219,"suction"
"364","Chriesbach","Pool","1","Diptera",NA,1,3,2202,131760.231971219,"suction"
"365","Chriesbach","Pool","1","Diptera",NA,1,3,2202,131760.231971219,"suction"
"366","Chriesbach","Pool","1","Diptera",NA,1,3,2202,131760.231971219,"suction"
"367","Chriesbach","Pool","1","Diptera",NA,1,3,2202,131760.231971219,"suction"
"368","Chriesbach","Pool","1","Diptera",NA,1,3,2202,131760.231971219,"suction"
"369","Chriesbach","Pool","1","Diptera",NA,1,3,2202,131760.231971219,"suction"
"370","Chriesbach","Pool","1","Lepidoptera",NA,6,3,2202,131760.231971219,"suction"
"371","Chriesbach","Pool","1","Neuroptera",NA,5,3,2202,131760.231971219,"suction"
"372","Chriesbach","Pool","1","Coleoptera","Staphylinidae",2,3,2202,131760.231971219,"suction"
"373","Chriesbach","Pool","1","Coleoptera",NA,3,3,2202,131760.231971219,"suction"
"374","Chriesbach","Pool","1","Thysanoptera",NA,1,3,2202,131760.231971219,"suction"
"375","Chriesbach","Pool","1","Hemiptera",NA,3,3,2202,131760.231971219,"suction"
"376","Chriesbach","Pool","1","Hemiptera","Aphididae",1,3,2202,131760.231971219,"suction"
"377","Chriesbach","Pool","1","Hemiptera",NA,10,3,2202,131760.231971219,"suction"
"378","Chriesbach","Pool","1","Hemiptera",NA,4,3,2202,131760.231971219,"suction"
"379","Chriesbach","Pool","1","Hemiptera",NA,4,3,2202,131760.231971219,"suction"
"380","Chriesbach","Pool","1","Hemiptera",NA,3,3,2202,131760.231971219,"suction"
"381","Chriesbach","Pool","1","Hemiptera",NA,3,3,2202,131760.231971219,"suction"
"382","Chriesbach","Pool","1","Hemiptera",NA,2,3,2202,131760.231971219,"suction"
"383","Chriesbach","Pool","1","Hemiptera",NA,2,3,2202,131760.231971219,"suction"
"384","Chriesbach","Pool","1","Hemiptera",NA,1,3,2202,131760.231971219,"suction"
"385","Chriesbach","Pool","1","Hemiptera",NA,1,3,2202,131760.231971219,"suction"
"386","Chriesbach","Pool","1","Araneae",NA,4,3,2202,131760.231971219,"suction"
"387","Chriesbach","Pool","1","Araneae",NA,4,3,2202,131760.231971219,"suction"
"388","Chriesbach","Pool","1","Araneae",NA,3,3,2202,131760.231971219,"suction"
"389","Chriesbach","Pool","1","Araneae",NA,3,3,2202,131760.231971219,"suction"
"390","Chriesbach","Pool","1","Araneae",NA,3,3,2202,131760.231971219,"suction"
"391","Chriesbach","Pool","1","Araneae",NA,2,3,2202,131760.231971219,"suction"
"392","Chriesbach","Pool","1","Araneae",NA,2,3,2202,131760.231971219,"suction"
"393","Chriesbach","Pool","1","Araneae",NA,2,3,2202,131760.231971219,"suction"
"394","Chriesbach","Pool","1","Araneae",NA,1,3,2202,131760.231971219,"suction"
"395","Chriesbach","Pool","1","Entomobryomorpha",NA,2,3,2202,131760.231971219,"suction"
"396","Chriesbach","Pool","1","Entomobryomorpha",NA,2,3,2202,131760.231971219,"suction"
"397","Chriesbach","Pool","1","Entomobryomorpha",NA,2,3,2202,131760.231971219,"suction"
"398","Chriesbach","Pool","1","Entomobryomorpha",NA,2,3,2202,131760.231971219,"suction"
"399","Chriesbach","Pool","1","Entomobryomorpha",NA,2,3,2202,131760.231971219,"suction"
"400","Chriesbach","Pool","1","Entomobryomorpha",NA,2,3,2202,131760.231971219,"suction"
"401","Chriesbach","Pool","1","Entomobryomorpha",NA,2,3,2202,131760.231971219,"suction"
"402","Chriesbach","Pool","1","Entomobryomorpha",NA,2,3,2202,131760.231971219,"suction"
"403","Chriesbach","Pool","1","Entomobryomorpha",NA,2,3,2202,131760.231971219,"suction"
"404","Chriesbach","Pool","1","Entomobryomorpha",NA,2,3,2202,131760.231971219,"suction"
"405","Chriesbach","Pool","1","Entomobryomorpha",NA,2,3,2202,131760.231971219,"suction"
"406","Chriesbach","Pool","1","Entomobryomorpha",NA,2,3,2202,131760.231971219,"suction"
"407","Chriesbach","Pool","1","Entomobryomorpha",NA,2,3,2202,131760.231971219,"suction"
"408","Chriesbach","Pool","1","Entomobryomorpha",NA,2,3,2202,131760.231971219,"suction"
"409","Chriesbach","Pool","1","Entomobryomorpha",NA,2,3,2202,131760.231971219,"suction"
"410","Chriesbach","Pool","1","Entomobryomorpha",NA,2,3,2202,131760.231971219,"suction"
"411","Chriesbach","Pool","1","Entomobryomorpha",NA,2,3,2202,131760.231971219,"suction"
"412","Chriesbach","Pool","1","Entomobryomorpha",NA,2,3,2202,131760.231971219,"suction"
"413","Chriesbach","Pool","1","Entomobryomorpha",NA,2,3,2202,131760.231971219,"suction"
"414","Chriesbach","Pool","1","Entomobryomorpha",NA,2,3,2202,131760.231971219,"suction"
"415","Chriesbach","Pool","1","Entomobryomorpha",NA,2,3,2202,131760.231971219,"suction"
"416","Chriesbach","Pool","1","Entomobryomorpha",NA,2,3,2202,131760.231971219,"suction"
"417","Chriesbach","Pool","1","Entomobryomorpha",NA,2,3,2202,131760.231971219,"suction"
"418","Chriesbach","Pool","1","Entomobryomorpha",NA,2,3,2202,131760.231971219,"suction"
"419","Chriesbach","Pool","1","Entomobryomorpha",NA,2,3,2202,131760.231971219,"suction"
"420","Chriesbach","Pool","1","Entomobryomorpha",NA,2,3,2202,131760.231971219,"suction"
"421","Chriesbach","Pool","1","Entomobryomorpha",NA,2,3,2202,131760.231971219,"suction"
"422","Chriesbach","Pool","1","Entomobryomorpha",NA,2,3,2202,131760.231971219,"suction"
"423","Chriesbach","Pool","1","Entomobryomorpha",NA,2,3,2202,131760.231971219,"suction"
"424","Chriesbach","Pool","1","Entomobryomorpha",NA,2,3,2202,131760.231971219,"suction"
"425","Chriesbach","Pool","1","Entomobryomorpha",NA,2,3,2202,131760.231971219,"suction"
"426","Chriesbach","Pool","1","Entomobryomorpha",NA,2,3,2202,131760.231971219,"suction"
"427","Chriesbach","Pool","1","Entomobryomorpha",NA,2,3,2202,131760.231971219,"suction"
"428","Chriesbach","Pool","1","Entomobryomorpha",NA,2,3,2202,131760.231971219,"suction"
"429","Chriesbach","Pool","1","Entomobryomorpha",NA,2,3,2202,131760.231971219,"suction"
"430","Chriesbach","Pool","1","Entomobryomorpha",NA,2,3,2202,131760.231971219,"suction"
"431","Chriesbach","Pool","1","Entomobryomorpha",NA,2,3,2202,131760.231971219,"suction"
"432","Chriesbach","Pool","1","Entomobryomorpha",NA,2,3,2202,131760.231971219,"suction"
"433","Chriesbach","Pool","1","Entomobryomorpha",NA,2,3,2202,131760.231971219,"suction"
"434","Chriesbach","Pool","1","Entomobryomorpha",NA,2,3,2202,131760.231971219,"suction"
"435","Chriesbach","Pool","1","Entomobryomorpha",NA,2,3,2202,131760.231971219,"suction"
"436","Chriesbach","Pool","1","Entomobryomorpha",NA,2,3,2202,131760.231971219,"suction"
"437","Chriesbach","Pool","1","Entomobryomorpha",NA,2,3,2202,131760.231971219,"suction"
"438","Chriesbach","Pool","1","Entomobryomorpha",NA,2,3,2202,131760.231971219,"suction"
"439","Chriesbach","Pool","1","Entomobryomorpha",NA,2,3,2202,131760.231971219,"suction"
"440","Chriesbach","Pool","1","Entomobryomorpha",NA,2,3,2202,131760.231971219,"suction"
"441","Chriesbach","Pool","1","Entomobryomorpha",NA,2,3,2202,131760.231971219,"suction"
"442","Chriesbach","Pool","1","Entomobryomorpha",NA,2,3,2202,131760.231971219,"suction"
"443","Chriesbach","Pool","1","Entomobryomorpha",NA,2,3,2202,131760.231971219,"suction"
"444","Chriesbach","Pool","1","Entomobryomorpha",NA,2,3,2202,131760.231971219,"suction"
"445","Chriesbach","Pool","1","Entomobryomorpha",NA,2,3,2202,131760.231971219,"suction"
"446","Chriesbach","Pool","1","Entomobryomorpha",NA,2,3,2202,131760.231971219,"suction"
"447","Chriesbach","Pool","1","Entomobryomorpha",NA,2,3,2202,131760.231971219,"suction"
"448","Chriesbach","Pool","1","Entomobryomorpha",NA,2,3,2202,131760.231971219,"suction"
"449","Chriesbach","Pool","1","Entomobryomorpha",NA,2,3,2202,131760.231971219,"suction"
"450","Chriesbach","Pool","1","Entomobryomorpha",NA,2,3,2202,131760.231971219,"suction"
"451","Chriesbach","Pool","1","Entomobryomorpha",NA,2,3,2202,131760.231971219,"suction"
"452","Chriesbach","Pool","1","Entomobryomorpha",NA,2,3,2202,131760.231971219,"suction"
"453","Chriesbach","Pool","1","Entomobryomorpha",NA,2,3,2202,131760.231971219,"suction"
"454","Chriesbach","Pool","1","Entomobryomorpha",NA,2,3,2202,131760.231971219,"suction"
"455","Chriesbach","Pool","1","Entomobryomorpha",NA,2,3,2202,131760.231971219,"suction"
"456","Chriesbach","Pool","1","Entomobryomorpha",NA,2,3,2202,131760.231971219,"suction"
"457","Chriesbach","Pool","1","Entomobryomorpha",NA,2,3,2202,131760.231971219,"suction"
"458","Chriesbach","Pool","1","Entomobryomorpha",NA,2,3,2202,131760.231971219,"suction"
"459","Chriesbach","Pool","1","Entomobryomorpha",NA,2,3,2202,131760.231971219,"suction"
"460","Chriesbach","Pool","1","Entomobryomorpha",NA,2,3,2202,131760.231971219,"suction"
"461","Chriesbach","Pool","1","Entomobryomorpha",NA,2,3,2202,131760.231971219,"suction"
"462","Chriesbach","Pool","1","Entomobryomorpha",NA,2,3,2202,131760.231971219,"suction"
"463","Chriesbach","Pool","1","Entomobryomorpha",NA,2,3,2202,131760.231971219,"suction"
"464","Chriesbach","Pool","1","Entomobryomorpha",NA,2,3,2202,131760.231971219,"suction"
"465","Chriesbach","Pool","1","Entomobryomorpha",NA,2,3,2202,131760.231971219,"suction"
"466","Chriesbach","Pool","1","Entomobryomorpha",NA,2,3,2202,131760.231971219,"suction"
"467","Chriesbach","Pool","1","Entomobryomorpha",NA,2,3,2202,131760.231971219,"suction"
"468","Chriesbach","Pool","1","Entomobryomorpha",NA,2,3,2202,131760.231971219,"suction"
"469","Chriesbach","Pool","1","Entomobryomorpha",NA,2,3,2202,131760.231971219,"suction"
"470","Chriesbach","Pool","1","Entomobryomorpha",NA,2,3,2202,131760.231971219,"suction"
"471","Chriesbach","Pool","1","Entomobryomorpha",NA,2,3,2202,131760.231971219,"suction"
"472","Chriesbach","Pool","1","Entomobryomorpha",NA,2,3,2202,131760.231971219,"suction"
"473","Chriesbach","Pool","1","Entomobryomorpha",NA,2,3,2202,131760.231971219,"suction"
"474","Chriesbach","Pool","1","Entomobryomorpha",NA,2,3,2202,131760.231971219,"suction"
"475","Chriesbach","Pool","1","Entomobryomorpha",NA,2,3,2202,131760.231971219,"suction"
"476","Chriesbach","Pool","1","Entomobryomorpha",NA,2,3,2202,131760.231971219,"suction"
"477","Chriesbach","Pool","1","Entomobryomorpha",NA,2,3,2202,131760.231971219,"suction"
"478","Chriesbach","Pool","1","Entomobryomorpha",NA,2,3,2202,131760.231971219,"suction"
"479","Chriesbach","Pool","1","Entomobryomorpha",NA,2,3,2202,131760.231971219,"suction"
"480","Chriesbach","Pool","1","Entomobryomorpha",NA,2,3,2202,131760.231971219,"suction"
"481","Chriesbach","Pool","1","Entomobryomorpha",NA,1,3,2202,131760.231971219,"suction"
"482","Chriesbach","Pool","1","Entomobryomorpha",NA,1,3,2202,131760.231971219,"suction"
"483","Chriesbach","Pool","1","Entomobryomorpha",NA,1,3,2202,131760.231971219,"suction"
"484","Chriesbach","Pool","1","Entomobryomorpha",NA,1,3,2202,131760.231971219,"suction"
"485","Chriesbach","Pool","1","Entomobryomorpha",NA,1,3,2202,131760.231971219,"suction"
"486","Chriesbach","Pool","1","Entomobryomorpha",NA,1,3,2202,131760.231971219,"suction"
"487","Chriesbach","Pool","1","Entomobryomorpha",NA,1,3,2202,131760.231971219,"suction"
"488","Chriesbach","Pool","1","Entomobryomorpha",NA,1,3,2202,131760.231971219,"suction"
"489","Chriesbach","Pool","1","Entomobryomorpha",NA,1,3,2202,131760.231971219,"suction"
"490","Chriesbach","Pool","1","Entomobryomorpha",NA,1,3,2202,131760.231971219,"suction"
"491","Chriesbach","Pool","1","Entomobryomorpha",NA,1,3,2202,131760.231971219,"suction"
"492","Chriesbach","Pool","1","Entomobryomorpha",NA,1,3,2202,131760.231971219,"suction"
"493","Chriesbach","Pool","1","Entomobryomorpha",NA,1,3,2202,131760.231971219,"suction"
"494","Chriesbach","Pool","1","Entomobryomorpha",NA,1,3,2202,131760.231971219,"suction"
"495","Chriesbach","Pool","1","Entomobryomorpha",NA,1,3,2202,131760.231971219,"suction"
"496","Chriesbach","Pool","1","Entomobryomorpha",NA,1,3,2202,131760.231971219,"suction"
"497","Chriesbach","Pool","1","Entomobryomorpha",NA,1,3,2202,131760.231971219,"suction"
"498","Chriesbach","Pool","1","Entomobryomorpha",NA,1,3,2202,131760.231971219,"suction"
"499","Chriesbach","Pool","1","Entomobryomorpha",NA,1,3,2202,131760.231971219,"suction"
"500","Chriesbach","Pool","1","Entomobryomorpha",NA,1,3,2202,131760.231971219,"suction"
"501","Chriesbach","Pool","1","Entomobryomorpha",NA,1,3,2202,131760.231971219,"suction"
"502","Chriesbach","Pool","1","Entomobryomorpha",NA,1,3,2202,131760.231971219,"suction"
"503","Chriesbach","Pool","1","Entomobryomorpha",NA,1,3,2202,131760.231971219,"suction"
"504","Chriesbach","Pool","1","Entomobryomorpha",NA,1,3,2202,131760.231971219,"suction"
"505","Chriesbach","Pool","1","Entomobryomorpha",NA,1,3,2202,131760.231971219,"suction"
"506","Chriesbach","Pool","1","Entomobryomorpha",NA,1,3,2202,131760.231971219,"suction"
"507","Chriesbach","Pool","1","Entomobryomorpha",NA,1,3,2202,131760.231971219,"suction"
"508","Chriesbach","Pool","1","Entomobryomorpha",NA,1,3,2202,131760.231971219,"suction"
"509","Chriesbach","Pool","1","Entomobryomorpha",NA,1,3,2202,131760.231971219,"suction"
"510","Chriesbach","Pool","1","Entomobryomorpha",NA,1,3,2202,131760.231971219,"suction"
"511","Chriesbach","Pool","1","Entomobryomorpha",NA,1,3,2202,131760.231971219,"suction"
"512","Chriesbach","Pool","1","Entomobryomorpha",NA,1,3,2202,131760.231971219,"suction"
"513","Chriesbach","Pool","1","Entomobryomorpha",NA,1,3,2202,131760.231971219,"suction"
"514","Chriesbach","Pool","1","Entomobryomorpha",NA,1,3,2202,131760.231971219,"suction"
"515","Chriesbach","Pool","1","Entomobryomorpha",NA,1,3,2202,131760.231971219,"suction"
"516","Chriesbach","Pool","1","Entomobryomorpha",NA,1,3,2202,131760.231971219,"suction"
"517","Chriesbach","Pool","1","Entomobryomorpha",NA,1,3,2202,131760.231971219,"suction"
"518","Chriesbach","Pool","1","Entomobryomorpha",NA,1,3,2202,131760.231971219,"suction"
"519","Chriesbach","Pool","1","Entomobryomorpha",NA,1,3,2202,131760.231971219,"suction"
"520","Chriesbach","Pool","1","Entomobryomorpha",NA,1,3,2202,131760.231971219,"suction"
"521","Chriesbach","Pool","1","Pulmonata",NA,7,3,2202,131760.231971219,"suction"
"522","Chriesbach","Pool","1","Isopoda",NA,3,3,2202,131760.231971219,"suction"
"523","Chriesbach","Pool","1","Isopoda",NA,3,3,2202,131760.231971219,"suction"
"524","Chriesbach","Pool","1","Isopoda",NA,3,3,2202,131760.231971219,"suction"
"525","Chriesbach","Pool","1","Pulmonata",NA,5,3,2202,131760.231971219,"suction"
"526","Chriesbach","Pool","1","Entomobryomorpha",NA,4,3,2202,131760.231971219,"suction"
"527","Chriesbach","Pool","1","Entomobryomorpha",NA,3,3,2202,131760.231971219,"suction"
"528","Chriesbach","Pool","1","Entomobryomorpha",NA,3,3,2202,131760.231971219,"suction"
