"","X.1","X","site","location","order","family","length","ecomorphology","area_pool","human_influence","method","point","type","backbone_order","source.x","order_corrected","a","b","source.y","dry_weight"
"124",124,124,"Tegel","Control","Diptera","Chironomidae",2,2,728,191108.434590873,"kick_net",NA,"aquatic","Diptera","GBIF","Diptera",0.00298758907732984,2.6663,"van_leeuwen_2025",0.018965187486616
"125",125,125,"Tegel","Control","Diptera","Chironomidae",2,2,728,191108.434590873,"kick_net",NA,"aquatic","Diptera","GBIF","Diptera",0.00298758907732984,2.6663,"van_leeuwen_2025",0.018965187486616
"126",126,126,"Tegel","Control","Diptera","Chironomidae",2,2,728,191108.434590873,"kick_net",NA,"aquatic","Diptera","GBIF","Diptera",0.00298758907732984,2.6663,"van_leeuwen_2025",0.018965187486616
"127",127,127,"Tegel","Control","Diptera","Chironomidae",3,2,728,191108.434590873,"kick_net",NA,"aquatic","Diptera","GBIF","Diptera",0.00298758907732984,2.6663,"van_leeuwen_2025",0.0559073959813759
"128",128,128,"Tegel","Control","Diptera","Chironomidae",3,2,728,191108.434590873,"kick_net",NA,"aquatic","Diptera","GBIF","Diptera",0.00298758907732984,2.6663,"van_leeuwen_2025",0.0559073959813759
"129",129,129,"Tegel","Control","Diptera","Chironomidae",3,2,728,191108.434590873,"kick_net",NA,"aquatic","Diptera","GBIF","Diptera",0.00298758907732984,2.6663,"van_leeuwen_2025",0.0559073959813759
"130",130,130,"Tegel","Control","Diptera","Chironomidae",3,2,728,191108.434590873,"kick_net",NA,"aquatic","Diptera","GBIF","Diptera",0.00298758907732984,2.6663,"van_leeuwen_2025",0.0559073959813759
"131",131,131,"Tegel","Control","Diptera","Chironomidae",3,2,728,191108.434590873,"kick_net",NA,"aquatic","Diptera","GBIF","Diptera",0.00298758907732984,2.6663,"van_leeuwen_2025",0.0559073959813759
"132",132,132,"Tegel","Control","Diptera","Chironomidae",3,2,728,191108.434590873,"kick_net",NA,"aquatic","Diptera","GBIF","Diptera",0.00298758907732984,2.6663,"van_leeuwen_2025",0.0559073959813759
"133",133,133,"Tegel","Control","Diptera","Chironomidae",3,2,728,191108.434590873,"kick_net",NA,"aquatic","Diptera","GBIF","Diptera",0.00298758907732984,2.6663,"van_leeuwen_2025",0.0559073959813759
"134",134,134,"Tegel","Control","Diptera","Chironomidae",3,2,728,191108.434590873,"kick_net",NA,"aquatic","Diptera","GBIF","Diptera",0.00298758907732984,2.6663,"van_leeuwen_2025",0.0559073959813759
"135",135,135,"Tegel","Control","Diptera","Chironomidae",3,2,728,191108.434590873,"kick_net",NA,"aquatic","Diptera","GBIF","Diptera",0.00298758907732984,2.6663,"van_leeuwen_2025",0.0559073959813759
"136",136,136,"Tegel","Control","Diptera","Chironomidae",3,2,728,191108.434590873,"kick_net",NA,"aquatic","Diptera","GBIF","Diptera",0.00298758907732984,2.6663,"van_leeuwen_2025",0.0559073959813759
"137",137,137,"Tegel","Control","Diptera","Chironomidae",4,2,728,191108.434590873,"kick_net",NA,"aquatic","Diptera","GBIF","Diptera",0.00298758907732984,2.6663,"van_leeuwen_2025",0.120390832571914
"138",138,138,"Tegel","Control","Diptera","Chironomidae",4,2,728,191108.434590873,"kick_net",NA,"aquatic","Diptera","GBIF","Diptera",0.00298758907732984,2.6663,"van_leeuwen_2025",0.120390832571914
"139",139,139,"Tegel","Control","Diptera","Chironomidae",5,2,728,191108.434590873,"kick_net",NA,"aquatic","Diptera","GBIF","Diptera",0.00298758907732984,2.6663,"van_leeuwen_2025",0.218265244137234
"140",140,140,"Tegel","Control","Diptera","Chironomidae",5,2,728,191108.434590873,"kick_net",NA,"aquatic","Diptera","GBIF","Diptera",0.00298758907732984,2.6663,"van_leeuwen_2025",0.218265244137234
"141",141,141,"Tegel","Control","Diptera","Chironomidae",5,2,728,191108.434590873,"kick_net",NA,"aquatic","Diptera","GBIF","Diptera",0.00298758907732984,2.6663,"van_leeuwen_2025",0.218265244137234
"142",142,142,"Tegel","Control","Diptera","Chironomidae",5,2,728,191108.434590873,"kick_net",NA,"aquatic","Diptera","GBIF","Diptera",0.00298758907732984,2.6663,"van_leeuwen_2025",0.218265244137234
"143",143,143,"Tegel","Control","Amphipoda","Gammaridae",1,2,728,191108.434590873,"kick_net",NA,"aquatic","Amphipoda","GBIF","Amphipoda",NA,NA,NA,NA
"144",144,144,"Tegel","Control","Amphipoda","Gammaridae",3,2,728,191108.434590873,"kick_net",NA,"aquatic","Amphipoda","GBIF","Amphipoda",NA,NA,NA,NA
"145",145,145,"Tegel","Control","Amphipoda","Gammaridae",3,2,728,191108.434590873,"kick_net",NA,"aquatic","Amphipoda","GBIF","Amphipoda",NA,NA,NA,NA
"146",146,146,"Tegel","Control","Amphipoda","Gammaridae",3,2,728,191108.434590873,"kick_net",NA,"aquatic","Amphipoda","GBIF","Amphipoda",NA,NA,NA,NA
"147",147,147,"Tegel","Control","Amphipoda","Gammaridae",3,2,728,191108.434590873,"kick_net",NA,"aquatic","Amphipoda","GBIF","Amphipoda",NA,NA,NA,NA
"148",148,148,"Tegel","Control","Amphipoda","Gammaridae",3,2,728,191108.434590873,"kick_net",NA,"aquatic","Amphipoda","GBIF","Amphipoda",NA,NA,NA,NA
"149",149,149,"Tegel","Control","Amphipoda","Gammaridae",4,2,728,191108.434590873,"kick_net",NA,"aquatic","Amphipoda","GBIF","Amphipoda",NA,NA,NA,NA
"150",150,150,"Tegel","Control","Amphipoda","Gammaridae",4,2,728,191108.434590873,"kick_net",NA,"aquatic","Amphipoda","GBIF","Amphipoda",NA,NA,NA,NA
"151",151,151,"Tegel","Control","Amphipoda","Gammaridae",4,2,728,191108.434590873,"kick_net",NA,"aquatic","Amphipoda","GBIF","Amphipoda",NA,NA,NA,NA
"152",152,152,"Tegel","Control","Amphipoda","Gammaridae",4,2,728,191108.434590873,"kick_net",NA,"aquatic","Amphipoda","GBIF","Amphipoda",NA,NA,NA,NA
"153",153,153,"Tegel","Control","Amphipoda","Gammaridae",4,2,728,191108.434590873,"kick_net",NA,"aquatic","Amphipoda","GBIF","Amphipoda",NA,NA,NA,NA
"154",154,154,"Tegel","Control","Diptera","Psychodidae",2,2,728,191108.434590873,"kick_net",NA,"aquatic","Diptera","GBIF","Diptera",NA,NA,NA,NA
"155",155,155,"Tegel","Control","Diptera","Psychodidae",3,2,728,191108.434590873,"kick_net",NA,"aquatic","Diptera","GBIF","Diptera",NA,NA,NA,NA
"156",156,156,"Tegel","Control","Diptera","Psychodidae",3,2,728,191108.434590873,"kick_net",NA,"aquatic","Diptera","GBIF","Diptera",NA,NA,NA,NA
"157",157,157,"Tegel","Control","Diptera","Psychodidae",3,2,728,191108.434590873,"kick_net",NA,"aquatic","Diptera","GBIF","Diptera",NA,NA,NA,NA
"158",158,158,"Tegel","Control","Arachnida","Hydracarina",1,2,728,191108.434590873,"kick_net",NA,"aquatic",NA,"GBIF_fail","Arachnida",NA,NA,NA,NA
"159",159,159,"Tegel","Control","Arachnida","Hydracarina",1,2,728,191108.434590873,"kick_net",NA,"aquatic",NA,"GBIF_fail","Arachnida",NA,NA,NA,NA
"160",160,160,"Tegel","Control","Arachnida","Hydracarina",1,2,728,191108.434590873,"kick_net",NA,"aquatic",NA,"GBIF_fail","Arachnida",NA,NA,NA,NA
"161",161,161,"Tegel","Control","Arachnida","Hydracarina",1,2,728,191108.434590873,"kick_net",NA,"aquatic",NA,"GBIF_fail","Arachnida",NA,NA,NA,NA
"162",162,162,"Tegel","Control","Arachnida","Hydracarina",1,2,728,191108.434590873,"kick_net",NA,"aquatic",NA,"GBIF_fail","Arachnida",NA,NA,NA,NA
"163",163,163,"Tegel","Control","Arachnida","Hydracarina",1,2,728,191108.434590873,"kick_net",NA,"aquatic",NA,"GBIF_fail","Arachnida",NA,NA,NA,NA
"164",164,164,"Tegel","Control","Arachnida","Hydracarina",1,2,728,191108.434590873,"kick_net",NA,"aquatic",NA,"GBIF_fail","Arachnida",NA,NA,NA,NA
"165",165,165,"Tegel","Control","Arachnida","Hydracarina",1,2,728,191108.434590873,"kick_net",NA,"aquatic",NA,"GBIF_fail","Arachnida",NA,NA,NA,NA
"166",166,166,"Tegel","Control","Arachnida","Hydracarina",1,2,728,191108.434590873,"kick_net",NA,"aquatic",NA,"GBIF_fail","Arachnida",NA,NA,NA,NA
"167",167,167,"Tegel","Control","Arachnida","Hydracarina",1,2,728,191108.434590873,"kick_net",NA,"aquatic",NA,"GBIF_fail","Arachnida",NA,NA,NA,NA
"168",168,168,"Tegel","Control","Arachnida","Hydracarina",1,2,728,191108.434590873,"kick_net",NA,"aquatic",NA,"GBIF_fail","Arachnida",NA,NA,NA,NA
"169",169,169,"Tegel","Control","Arachnida","Hydracarina",1,2,728,191108.434590873,"kick_net",NA,"aquatic",NA,"GBIF_fail","Arachnida",NA,NA,NA,NA
"170",170,170,"Tegel","Control","Arachnida","Hydracarina",1,2,728,191108.434590873,"kick_net",NA,"aquatic",NA,"GBIF_fail","Arachnida",NA,NA,NA,NA
"171",171,171,"Tegel","Control","Arachnida","Hydracarina",1,2,728,191108.434590873,"kick_net",NA,"aquatic",NA,"GBIF_fail","Arachnida",NA,NA,NA,NA
"172",172,172,"Tegel","Control","Arachnida","Hydracarina",1,2,728,191108.434590873,"kick_net",NA,"aquatic",NA,"GBIF_fail","Arachnida",NA,NA,NA,NA
"173",173,173,"Tegel","Control","Oligochaeta",NA,2,2,728,191108.434590873,"kick_net",NA,"aquatic",NA,NA,"Oligochaeta",NA,NA,NA,NA
"174",174,174,"Tegel","Control","Oligochaeta",NA,2,2,728,191108.434590873,"kick_net",NA,"aquatic",NA,NA,"Oligochaeta",NA,NA,NA,NA
"175",175,175,"Tegel","Control","Oligochaeta",NA,5,2,728,191108.434590873,"kick_net",NA,"aquatic",NA,NA,"Oligochaeta",NA,NA,NA,NA
"176",176,176,"Tegel","Control","Oligochaeta",NA,5,2,728,191108.434590873,"kick_net",NA,"aquatic",NA,NA,"Oligochaeta",NA,NA,NA,NA
"177",177,177,"Tegel","Control","Oligochaeta",NA,7,2,728,191108.434590873,"kick_net",NA,"aquatic",NA,NA,"Oligochaeta",NA,NA,NA,NA
"178",178,178,"Tegel","Control","Oligochaeta",NA,9,2,728,191108.434590873,"kick_net",NA,"aquatic",NA,NA,"Oligochaeta",NA,NA,NA,NA
"179",179,179,"Tegel","Control","Oligochaeta",NA,10,2,728,191108.434590873,"kick_net",NA,"aquatic",NA,NA,"Oligochaeta",NA,NA,NA,NA
"180",180,180,"Tegel","Control","Oligochaeta",NA,11,2,728,191108.434590873,"kick_net",NA,"aquatic",NA,NA,"Oligochaeta",NA,NA,NA,NA
"181",181,181,"Tegel","Control","Oligochaeta",NA,11,2,728,191108.434590873,"kick_net",NA,"aquatic",NA,NA,"Oligochaeta",NA,NA,NA,NA
"182",182,182,"Tegel","Control","Oligochaeta",NA,24,2,728,191108.434590873,"kick_net",NA,"aquatic",NA,NA,"Oligochaeta",NA,NA,NA,NA
"183",183,183,"Tegel","Control","Gastropoda","Hydrobiidae",1,2,728,191108.434590873,"kick_net",NA,"aquatic","Littorinimorpha","GBIF","Littorinimorpha",NA,NA,NA,NA
"184",184,184,"Tegel","Control","Gastropoda","Hydrobiidae",1,2,728,191108.434590873,"kick_net",NA,"aquatic","Littorinimorpha","GBIF","Littorinimorpha",NA,NA,NA,NA
"185",185,185,"Tegel","Control","Gastropoda","Hydrobiidae",1,2,728,191108.434590873,"kick_net",NA,"aquatic","Littorinimorpha","GBIF","Littorinimorpha",NA,NA,NA,NA
"186",186,186,"Tegel","Control","Gastropoda","Hydrobiidae",1,2,728,191108.434590873,"kick_net",NA,"aquatic","Littorinimorpha","GBIF","Littorinimorpha",NA,NA,NA,NA
"187",187,187,"Tegel","Control","Gastropoda","Hydrobiidae",2,2,728,191108.434590873,"kick_net",NA,"aquatic","Littorinimorpha","GBIF","Littorinimorpha",NA,NA,NA,NA
"188",188,188,"Tegel","Control","Gastropoda","Hydrobiidae",2,2,728,191108.434590873,"kick_net",NA,"aquatic","Littorinimorpha","GBIF","Littorinimorpha",NA,NA,NA,NA
"189",189,189,"Tegel","Control","Gastropoda","Hydrobiidae",2,2,728,191108.434590873,"kick_net",NA,"aquatic","Littorinimorpha","GBIF","Littorinimorpha",NA,NA,NA,NA
"190",190,190,"Tegel","Control","Gastropoda","Hydrobiidae",2,2,728,191108.434590873,"kick_net",NA,"aquatic","Littorinimorpha","GBIF","Littorinimorpha",NA,NA,NA,NA
"191",191,191,"Tegel","Control","Gastropoda","Hydrobiidae",3,2,728,191108.434590873,"kick_net",NA,"aquatic","Littorinimorpha","GBIF","Littorinimorpha",NA,NA,NA,NA
"192",192,192,"Tegel","Control","Gastropoda","Hydrobiidae",3,2,728,191108.434590873,"kick_net",NA,"aquatic","Littorinimorpha","GBIF","Littorinimorpha",NA,NA,NA,NA
"193",193,193,"Tegel","Control","Gastropoda","Hydrobiidae",3,2,728,191108.434590873,"kick_net",NA,"aquatic","Littorinimorpha","GBIF","Littorinimorpha",NA,NA,NA,NA
"194",194,194,"Tegel","Control","Gastropoda","Hydrobiidae",3,2,728,191108.434590873,"kick_net",NA,"aquatic","Littorinimorpha","GBIF","Littorinimorpha",NA,NA,NA,NA
"195",195,195,"Tegel","Control","Gastropoda","Hydrobiidae",3,2,728,191108.434590873,"kick_net",NA,"aquatic","Littorinimorpha","GBIF","Littorinimorpha",NA,NA,NA,NA
"196",196,196,"Tegel","Control","Gastropoda","Hydrobiidae",3,2,728,191108.434590873,"kick_net",NA,"aquatic","Littorinimorpha","GBIF","Littorinimorpha",NA,NA,NA,NA
"197",197,197,"Tegel","Control","Gastropoda","Hydrobiidae",3,2,728,191108.434590873,"kick_net",NA,"aquatic","Littorinimorpha","GBIF","Littorinimorpha",NA,NA,NA,NA
"198",198,198,"Tegel","Control","Gastropoda","Hydrobiidae",3,2,728,191108.434590873,"kick_net",NA,"aquatic","Littorinimorpha","GBIF","Littorinimorpha",NA,NA,NA,NA
"199",199,199,"Tegel","Control","Gastropoda","Hydrobiidae",3,2,728,191108.434590873,"kick_net",NA,"aquatic","Littorinimorpha","GBIF","Littorinimorpha",NA,NA,NA,NA
"200",200,200,"Tegel","Control","Gastropoda","Hydrobiidae",3,2,728,191108.434590873,"kick_net",NA,"aquatic","Littorinimorpha","GBIF","Littorinimorpha",NA,NA,NA,NA
"201",201,201,"Tegel","Control","Gastropoda","Hydrobiidae",3,2,728,191108.434590873,"kick_net",NA,"aquatic","Littorinimorpha","GBIF","Littorinimorpha",NA,NA,NA,NA
"202",202,202,"Tegel","Control","Gastropoda","Hydrobiidae",3,2,728,191108.434590873,"kick_net",NA,"aquatic","Littorinimorpha","GBIF","Littorinimorpha",NA,NA,NA,NA
"203",203,203,"Tegel","Control","Gastropoda","Hydrobiidae",3,2,728,191108.434590873,"kick_net",NA,"aquatic","Littorinimorpha","GBIF","Littorinimorpha",NA,NA,NA,NA
"204",204,204,"Tegel","Control","Gastropoda","Hydrobiidae",3,2,728,191108.434590873,"kick_net",NA,"aquatic","Littorinimorpha","GBIF","Littorinimorpha",NA,NA,NA,NA
"205",205,205,"Tegel","Control","Gastropoda","Hydrobiidae",4,2,728,191108.434590873,"kick_net",NA,"aquatic","Littorinimorpha","GBIF","Littorinimorpha",NA,NA,NA,NA
"206",206,206,"Tegel","Control","Gastropoda","Hydrobiidae",4,2,728,191108.434590873,"kick_net",NA,"aquatic","Littorinimorpha","GBIF","Littorinimorpha",NA,NA,NA,NA
"207",207,207,"Tegel","Control","Gastropoda","Hydrobiidae",4,2,728,191108.434590873,"kick_net",NA,"aquatic","Littorinimorpha","GBIF","Littorinimorpha",NA,NA,NA,NA
"208",208,208,"Tegel","Control","Gastropoda","Hydrobiidae",4,2,728,191108.434590873,"kick_net",NA,"aquatic","Littorinimorpha","GBIF","Littorinimorpha",NA,NA,NA,NA
"209",209,209,"Tegel","Control","Gastropoda","Hydrobiidae",4,2,728,191108.434590873,"kick_net",NA,"aquatic","Littorinimorpha","GBIF","Littorinimorpha",NA,NA,NA,NA
"210",210,210,"Tegel","Control","Gastropoda","Hydrobiidae",4,2,728,191108.434590873,"kick_net",NA,"aquatic","Littorinimorpha","GBIF","Littorinimorpha",NA,NA,NA,NA
"211",211,211,"Tegel","Control","Gastropoda","Hydrobiidae",4,2,728,191108.434590873,"kick_net",NA,"aquatic","Littorinimorpha","GBIF","Littorinimorpha",NA,NA,NA,NA
"212",212,212,"Tegel","Control","Gastropoda","Hydrobiidae",4,2,728,191108.434590873,"kick_net",NA,"aquatic","Littorinimorpha","GBIF","Littorinimorpha",NA,NA,NA,NA
"213",213,213,"Tegel","Control","Gastropoda","Hydrobiidae",4,2,728,191108.434590873,"kick_net",NA,"aquatic","Littorinimorpha","GBIF","Littorinimorpha",NA,NA,NA,NA
"214",214,214,"Tegel","Control","Gastropoda","Hydrobiidae",4,2,728,191108.434590873,"kick_net",NA,"aquatic","Littorinimorpha","GBIF","Littorinimorpha",NA,NA,NA,NA
"215",215,215,"Tegel","Control","Gastropoda","Hydrobiidae",4,2,728,191108.434590873,"kick_net",NA,"aquatic","Littorinimorpha","GBIF","Littorinimorpha",NA,NA,NA,NA
"216",216,216,"Tegel","Control","Gastropoda","Hydrobiidae",4,2,728,191108.434590873,"kick_net",NA,"aquatic","Littorinimorpha","GBIF","Littorinimorpha",NA,NA,NA,NA
"217",217,217,"Tegel","Control","Gastropoda","Hydrobiidae",4,2,728,191108.434590873,"kick_net",NA,"aquatic","Littorinimorpha","GBIF","Littorinimorpha",NA,NA,NA,NA
"218",218,218,"Tegel","Control","Gastropoda","Hydrobiidae",5,2,728,191108.434590873,"kick_net",NA,"aquatic","Littorinimorpha","GBIF","Littorinimorpha",NA,NA,NA,NA
"219",219,219,"Tegel","Control","Gastropoda","Hydrobiidae",5,2,728,191108.434590873,"kick_net",NA,"aquatic","Littorinimorpha","GBIF","Littorinimorpha",NA,NA,NA,NA
"220",220,220,"Tegel","Control","Gastropoda","Hydrobiidae",5,2,728,191108.434590873,"kick_net",NA,"aquatic","Littorinimorpha","GBIF","Littorinimorpha",NA,NA,NA,NA
"221",221,221,"Tegel","Control","Gastropoda","Hydrobiidae",5,2,728,191108.434590873,"kick_net",NA,"aquatic","Littorinimorpha","GBIF","Littorinimorpha",NA,NA,NA,NA
"222",222,222,"Tegel","Control","Gastropoda","Hydrobiidae",5,2,728,191108.434590873,"kick_net",NA,"aquatic","Littorinimorpha","GBIF","Littorinimorpha",NA,NA,NA,NA
"223",223,223,"Tegel","Control","Gastropoda","Hydrobiidae",5,2,728,191108.434590873,"kick_net",NA,"aquatic","Littorinimorpha","GBIF","Littorinimorpha",NA,NA,NA,NA
"224",224,224,"Tegel","Control","Coleoptera","Elmidae",2,2,728,191108.434590873,"kick_net",NA,"aquatic","Coleoptera","GBIF","Coleoptera",0.0177839955822936,2.54990909090909,"van_leeuwen_2025",0.104142611610457
"225",225,225,"Tegel","Control","Coleoptera","Elmidae",2,2,728,191108.434590873,"kick_net",NA,"aquatic","Coleoptera","GBIF","Coleoptera",0.0177839955822936,2.54990909090909,"van_leeuwen_2025",0.104142611610457
"226",226,226,"Tegel","Control","Coleoptera","Elmidae",2,2,728,191108.434590873,"kick_net",NA,"aquatic","Coleoptera","GBIF","Coleoptera",0.0177839955822936,2.54990909090909,"van_leeuwen_2025",0.104142611610457
"227",227,227,"Tegel","Control","Coleoptera","Elmidae",2,2,728,191108.434590873,"kick_net",NA,"aquatic","Coleoptera","GBIF","Coleoptera",0.0177839955822936,2.54990909090909,"van_leeuwen_2025",0.104142611610457
"228",228,228,"Tegel","Control","Coleoptera","Elmidae",2,2,728,191108.434590873,"kick_net",NA,"aquatic","Coleoptera","GBIF","Coleoptera",0.0177839955822936,2.54990909090909,"van_leeuwen_2025",0.104142611610457
"229",229,229,"Tegel","Control","Coleoptera","Elmidae",2,2,728,191108.434590873,"kick_net",NA,"aquatic","Coleoptera","GBIF","Coleoptera",0.0177839955822936,2.54990909090909,"van_leeuwen_2025",0.104142611610457
"230",230,230,"Tegel","Control","Coleoptera","Elmidae",2,2,728,191108.434590873,"kick_net",NA,"aquatic","Coleoptera","GBIF","Coleoptera",0.0177839955822936,2.54990909090909,"van_leeuwen_2025",0.104142611610457
"231",231,231,"Tegel","Control","Coleoptera","Elmidae",2,2,728,191108.434590873,"kick_net",NA,"aquatic","Coleoptera","GBIF","Coleoptera",0.0177839955822936,2.54990909090909,"van_leeuwen_2025",0.104142611610457
"232",232,232,"Tegel","Control","Coleoptera","Elmidae",2,2,728,191108.434590873,"kick_net",NA,"aquatic","Coleoptera","GBIF","Coleoptera",0.0177839955822936,2.54990909090909,"van_leeuwen_2025",0.104142611610457
"233",233,233,"Tegel","Control","Coleoptera","Elmidae",2,2,728,191108.434590873,"kick_net",NA,"aquatic","Coleoptera","GBIF","Coleoptera",0.0177839955822936,2.54990909090909,"van_leeuwen_2025",0.104142611610457
"234",234,234,"Tegel","Control","Coleoptera","Elmidae",2,2,728,191108.434590873,"kick_net",NA,"aquatic","Coleoptera","GBIF","Coleoptera",0.0177839955822936,2.54990909090909,"van_leeuwen_2025",0.104142611610457
"235",235,235,"Tegel","Control","Coleoptera","Elmidae",2,2,728,191108.434590873,"kick_net",NA,"aquatic","Coleoptera","GBIF","Coleoptera",0.0177839955822936,2.54990909090909,"van_leeuwen_2025",0.104142611610457
"236",236,236,"Tegel","Control","Coleoptera","Elmidae",2,2,728,191108.434590873,"kick_net",NA,"aquatic","Coleoptera","GBIF","Coleoptera",0.0177839955822936,2.54990909090909,"van_leeuwen_2025",0.104142611610457
"237",237,237,"Tegel","Control","Coleoptera","Elmidae",2,2,728,191108.434590873,"kick_net",NA,"aquatic","Coleoptera","GBIF","Coleoptera",0.0177839955822936,2.54990909090909,"van_leeuwen_2025",0.104142611610457
"238",238,238,"Tegel","Control","Coleoptera","Elmidae",2,2,728,191108.434590873,"kick_net",NA,"aquatic","Coleoptera","GBIF","Coleoptera",0.0177839955822936,2.54990909090909,"van_leeuwen_2025",0.104142611610457
