OBS,Date,Year,Pool,Pool Order,SiteDescription,CarpSighted,Gear,CommonName,MetricLength,Log2Length,Log2SC,MetricWeight,Family,Genus,Species,TrophicGuild
7068,10/31/2017,2017,McAlpine,2,MCAUP06,FALSE,Boat Electrofishing,GizzardShad,193.0001042,7.592457816,7.5,57.00089102,Clupeidae,Dorosoma,cepedianum,Herbivore
6771,11/2/2017,2017,McAlpine,2,MCALO07,FALSE,Boat Electrofishing,GizzardShad,184.0000994,7.523562735,7.5,58.00090666,Clupeidae,Dorosoma,cepedianum,Herbivore
5185,11/13/2017,2017,Greenup,5,GRELM03,FALSE,Boat Electrofishing,GizzardShad,185.0000999,7.53138224,7.5,58.00090666,Clupeidae,Dorosoma,cepedianum,Herbivore
5342,11/14/2017,2017,Greenup,5,GRELO04,FALSE,Boat Electrofishing,GizzardShad,185.0000999,7.53138224,7.5,58.00090666,Clupeidae,Dorosoma,cepedianum,Herbivore
5452,11/13/2017,2017,Greenup,5,GRUM14,FALSE,Boat Electrofishing,GizzardShad,186.0001004,7.53915959,7.5,58.00090666,Clupeidae,Dorosoma,cepedianum,Herbivore
5453,11/13/2017,2017,Greenup,5,GRUM14,FALSE,Boat Electrofishing,GizzardShad,190.0001026,7.569856387,7.5,58.00090666,Clupeidae,Dorosoma,cepedianum,Herbivore
7575,11/20/2017,2017,RC Byrd,6,RBKR08,FALSE,Boat Electrofishing,GizzardShad,190.0001026,7.569856387,7.5,58.00090666,Clupeidae,Dorosoma,cepedianum,Herbivore
7647,11/6/2017,2017,RC Byrd,6,RCBLM04,FALSE,Boat Electrofishing,GizzardShad,190.0001026,7.569856387,7.5,58.00090666,Clupeidae,Dorosoma,cepedianum,Herbivore
6371,11/1/2017,2017,McAlpine,2,MCALM01,FALSE,Boat Electrofishing,GizzardShad,193.0001042,7.592457816,7.5,58.00090666,Clupeidae,Dorosoma,cepedianum,Herbivore
6448,11/1/2017,2017,McAlpine,2,MCALM03,FALSE,Boat Electrofishing,GizzardShad,197.0001064,7.622052599,7.5,58.00090666,Clupeidae,Dorosoma,cepedianum,Herbivore
5458,11/13/2017,2017,Greenup,5,GRUM14,FALSE,Boat Electrofishing,GizzardShad,200.000108,7.643856969,7.5,58.00090666,Clupeidae,Dorosoma,cepedianum,Herbivore
4995,10/4/2017,2017,Cannelton,1,CANUM01,TRUE,Boat Electrofishing,GizzardShad,182.88,7.514753498,7.5,58.968,Clupeidae,Dorosoma,cepedianum,Herbivore
5827,10/11/2016,2016,Markland,3,MARLO02,FALSE,Boat Electrofishing,GizzardShad,182.88,7.514753498,7.5,58.968,Clupeidae,Dorosoma,cepedianum,Herbivore
5952,10/10/2016,2016,Markland,3,MARLO05,FALSE,Boat Electrofishing,GizzardShad,182.88,7.514753498,7.5,58.968,Clupeidae,Dorosoma,cepedianum,Herbivore
5978,11/18/2019,2019,Markland,3,MARLO05,FALSE,Boat Electrofishing,GizzardShad,182.88,7.514753498,7.5,58.968,Clupeidae,Dorosoma,cepedianum,Herbivore
6302,10/29/2019,2019,Markland,3,MARUP04,FALSE,Boat Electrofishing,GizzardShad,182.88,7.514753498,7.5,58.968,Clupeidae,Dorosoma,cepedianum,Herbivore
6527,10/7/2016,2016,McAlpine,2,MCALM05,FALSE,Boat Electrofishing,GizzardShad,182.88,7.514753498,7.5,58.968,Clupeidae,Dorosoma,cepedianum,Herbivore
7359,10/19/2016,2016,Meldahl,4,MELUM02,FALSE,Boat Electrofishing,GizzardShad,182.88,7.514753498,7.5,58.968,Clupeidae,Dorosoma,cepedianum,Herbivore
7501,11/1/2016,2016,Meldahl,4,MELUP01,FALSE,Boat Electrofishing,GizzardShad,182.88,7.514753498,7.5,58.968,Clupeidae,Dorosoma,cepedianum,Herbivore
4860,10/2/2017,2017,Cannelton,1,CANLO02,TRUE,Boat Electrofishing,GizzardShad,185.42,7.534653056,7.5,58.968,Clupeidae,Dorosoma,cepedianum,Herbivore
5162,12/4/2015,2015,Greenup,5,GRELM01,FALSE,Boat Electrofishing,GizzardShad,185.42,7.534653056,7.5,58.968,Clupeidae,Dorosoma,cepedianum,Herbivore
5433,11/17/2016,2016,Greenup,5,GRUI01,FALSE,Boat Electrofishing,GizzardShad,185.42,7.534653056,7.5,58.968,Clupeidae,Dorosoma,cepedianum,Herbivore
5598,10/11/2016,2016,Markland,3,MARLM03,FALSE,Boat Electrofishing,GizzardShad,185.42,7.534653056,7.5,58.968,Clupeidae,Dorosoma,cepedianum,Herbivore
5832,10/10/2016,2016,Markland,3,MARLO03,FALSE,Boat Electrofishing,GizzardShad,185.42,7.534653056,7.5,58.968,Clupeidae,Dorosoma,cepedianum,Herbivore
5979,11/18/2019,2019,Markland,3,MARLO05,FALSE,Boat Electrofishing,GizzardShad,185.42,7.534653056,7.5,58.968,Clupeidae,Dorosoma,cepedianum,Herbivore
7442,10/29/2018,2018,RC Byrd,6,MELUM06,FALSE,Boat Electrofishing,GizzardShad,185.42,7.534653056,7.5,58.968,Clupeidae,Dorosoma,cepedianum,Herbivore
4861,10/2/2017,2017,Cannelton,1,CANLO02,TRUE,Boat Electrofishing,GizzardShad,187.96,7.554281863,7.5,58.968,Clupeidae,Dorosoma,cepedianum,Herbivore
5531,10/29/2015,2015,Markland,3,MARLM02,FALSE,Boat Electrofishing,GizzardShad,187.96,7.554281863,7.5,58.968,Clupeidae,Dorosoma,cepedianum,Herbivore
5552,10/11/2016,2016,Markland,3,MARLM02,FALSE,Boat Electrofishing,GizzardShad,187.96,7.554281863,7.5,58.968,Clupeidae,Dorosoma,cepedianum,Herbivore
5985,10/10/2016,2016,Markland,3,MARLO06,FALSE,Boat Electrofishing,GizzardShad,187.96,7.554281863,7.5,58.968,Clupeidae,Dorosoma,cepedianum,Herbivore
5634,10/18/2017,2017,Markland,3,MARLM04,FALSE,Boat Electrofishing,GizzardShad,187.96,7.554281863,7.5,58.968,Clupeidae,Dorosoma,cepedianum,Herbivore
5671,10/18/2017,2017,Markland,3,MARLM05,FALSE,Boat Electrofishing,GizzardShad,187.96,7.554281863,7.5,58.968,Clupeidae,Dorosoma,cepedianum,Herbivore
6074,10/19/2017,2017,Markland,3,MARUM01,FALSE,Boat Electrofishing,GizzardShad,187.96,7.554281863,7.5,58.968,Clupeidae,Dorosoma,cepedianum,Herbivore
6252,10/16/2017,2017,Markland,3,MARUP01,FALSE,Boat Electrofishing,GizzardShad,187.96,7.554281863,7.5,58.968,Clupeidae,Dorosoma,cepedianum,Herbivore
6318,10/16/2017,2017,Markland,3,MARUP06,FALSE,Boat Electrofishing,GizzardShad,187.96,7.554281863,7.5,58.968,Clupeidae,Dorosoma,cepedianum,Herbivore
6283,10/29/2019,2019,Markland,3,MARUP03,FALSE,Boat Electrofishing,GizzardShad,187.96,7.554281863,7.5,58.968,Clupeidae,Dorosoma,cepedianum,Herbivore
6303,10/29/2019,2019,Markland,3,MARUP04,FALSE,Boat Electrofishing,GizzardShad,187.96,7.554281863,7.5,58.968,Clupeidae,Dorosoma,cepedianum,Herbivore
7540,12/3/2015,2015,Meldahl,4,MELUP05,FALSE,Boat Electrofishing,GizzardShad,187.96,7.554281863,7.5,58.968,Clupeidae,Dorosoma,cepedianum,Herbivore
7503,11/1/2016,2016,Meldahl,4,MELUP01,FALSE,Boat Electrofishing,GizzardShad,187.96,7.554281863,7.5,58.968,Clupeidae,Dorosoma,cepedianum,Herbivore
7901,11/9/2016,2016,RC Byrd,6,RCBUM03,FALSE,Boat Electrofishing,GizzardShad,187.96,7.554281863,7.5,58.968,Clupeidae,Dorosoma,cepedianum,Herbivore
5907,10/10/2016,2016,Markland,3,MARLO04,FALSE,Boat Electrofishing,GizzardShad,190.5,7.573647187,7.5,58.968,Clupeidae,Dorosoma,cepedianum,Herbivore
5990,10/10/2016,2016,Markland,3,MARLO06,FALSE,Boat Electrofishing,GizzardShad,190.5,7.573647187,7.5,58.968,Clupeidae,Dorosoma,cepedianum,Herbivore
6239,10/17/2017,2017,Markland,3,MARUM07,FALSE,Boat Electrofishing,GizzardShad,190.5,7.573647187,7.5,58.968,Clupeidae,Dorosoma,cepedianum,Herbivore
6331,10/29/2019,2019,Markland,3,MARUP06,FALSE,Boat Electrofishing,GizzardShad,190.5,7.573647187,7.5,58.968,Clupeidae,Dorosoma,cepedianum,Herbivore
5444,10/7/2020,2020,McAlpine,2,GRUM04,TRUE,Boat Electrofishing,GizzardShad,190.5,7.573647187,7.5,58.968,Clupeidae,Dorosoma,cepedianum,Herbivore
6900,10/8/2020,2020,McAlpine,2,MCAUM06,TRUE,Boat Electrofishing,GizzardShad,190.5,7.573647187,7.5,58.968,Clupeidae,Dorosoma,cepedianum,Herbivore
7535,12/3/2015,2015,Meldahl,4,MELUP04,FALSE,Boat Electrofishing,GizzardShad,190.5,7.573647187,7.5,58.968,Clupeidae,Dorosoma,cepedianum,Herbivore
7360,10/19/2016,2016,Meldahl,4,MELUM02,FALSE,Boat Electrofishing,GizzardShad,190.5,7.573647187,7.5,58.968,Clupeidae,Dorosoma,cepedianum,Herbivore
7504,11/1/2016,2016,Meldahl,4,MELUP01,FALSE,Boat Electrofishing,GizzardShad,190.5,7.573647187,7.5,58.968,Clupeidae,Dorosoma,cepedianum,Herbivore
7335,11/20/2017,2017,Meldahl,4,MELLO05,FALSE,Boat Electrofishing,GizzardShad,190.5,7.573647187,7.5,58.968,Clupeidae,Dorosoma,cepedianum,Herbivore
7337,11/20/2017,2017,Meldahl,4,MELLO05,FALSE,Boat Electrofishing,GizzardShad,190.5,7.573647187,7.5,58.968,Clupeidae,Dorosoma,cepedianum,Herbivore
6877,10/15/2018,2018,Meldahl,4,MCAUM05,FALSE,Boat Electrofishing,GizzardShad,190.5,7.573647187,7.5,58.968,Clupeidae,Dorosoma,cepedianum,Herbivore
5658,10/11/2016,2016,Markland,3,MARLM05,FALSE,Boat Electrofishing,GizzardShad,193.04,7.59275601,7.5,58.968,Clupeidae,Dorosoma,cepedianum,Herbivore
6305,10/29/2019,2019,Markland,3,MARUP04,FALSE,Boat Electrofishing,GizzardShad,193.04,7.59275601,7.5,58.968,Clupeidae,Dorosoma,cepedianum,Herbivore
7017,10/4/2016,2016,McAlpine,2,MCAUP03,FALSE,Boat Electrofishing,GizzardShad,193.04,7.59275601,7.5,58.968,Clupeidae,Dorosoma,cepedianum,Herbivore
7189,10/24/2018,2018,Meldahl,4,MELLO01,FALSE,Boat Electrofishing,GizzardShad,193.04,7.59275601,7.5,58.968,Clupeidae,Dorosoma,cepedianum,Herbivore
7902,11/9/2016,2016,RC Byrd,6,RCBUM03,FALSE,Boat Electrofishing,GizzardShad,193.04,7.59275601,7.5,58.968,Clupeidae,Dorosoma,cepedianum,Herbivore
5165,11/5/2018,2018,Greenup,5,GRELM02,FALSE,Boat Electrofishing,GizzardShad,195.58,7.611615038,7.5,58.968,Clupeidae,Dorosoma,cepedianum,Herbivore
6092,11/4/2015,2015,Markland,3,MARUM03,FALSE,Boat Electrofishing,GizzardShad,198.12,7.630230716,7.5,58.968,Clupeidae,Dorosoma,cepedianum,Herbivore
7193,10/24/2018,2018,Meldahl,4,MELLO01,FALSE,Boat Electrofishing,GizzardShad,198.12,7.630230716,7.5,58.968,Clupeidae,Dorosoma,cepedianum,Herbivore
5149,11/2/2016,2016,Cannelton,1,CANUP06,FALSE,Boat Electrofishing,GizzardShad,205.74,7.6846785,7.5,58.968,Clupeidae,Dorosoma,cepedianum,Herbivore
9692,10/24/2018,2018,Meldahl,4,MELLO02,FALSE,Boat Electrofishing,Sauger,190.5,7.573647187,7.5,58.968,Percidae,Sander,canadensis,Piscivore
9724,10/17/2018,2018,Meldahl,4,MELUM08,FALSE,Boat Electrofishing,Sauger,195.58,7.611615038,7.5,58.968,Percidae,Sander,canadensis,Piscivore
9674,10/18/2018,2018,Meldahl,4,MELLM04,FALSE,Boat Electrofishing,Sauger,198.12,7.630230716,7.5,58.968,Percidae,Sander,canadensis,Piscivore
9767,10/26/2018,2018,RC Byrd,6,RCBUM06,FALSE,Boat Electrofishing,Sauger,200.66,7.648609245,7.5,58.968,Percidae,Sander,canadensis,Piscivore
6821,10/16/2019,2019,McAlpine,2,MCAUM02,FALSE,Boat Electrofishing,SkipjackHerring,193.04,7.59275601,7.5,58.968,Clupeidae,Alosa,chrysochloris,Piscivore
6120,10/12/2016,2016,Markland,3,MARUM05,FALSE,Boat Electrofishing,SkipjackHerring,195.58,7.611615038,7.5,58.968,Clupeidae,Alosa,chrysochloris,Piscivore
6822,10/16/2019,2019,McAlpine,2,MCAUM02,FALSE,Boat Electrofishing,SkipjackHerring,195.58,7.611615038,7.5,58.968,Clupeidae,Alosa,chrysochloris,Piscivore
2723,10/29/2018,2018,RC Byrd,6,MELUM06,FALSE,Boat Electrofishing,SpottedSucker,185.42,7.534653056,7.5,58.968,Catostomidae,Minytrema,melanops,Invertivore
2725,10/29/2018,2018,RC Byrd,6,MELUM06,FALSE,Boat Electrofishing,SpottedSucker,193.04,7.59275601,7.5,58.968,Catostomidae,Minytrema,melanops,Invertivore
6449,11/1/2017,2017,McAlpine,2,MCALM03,FALSE,Boat Electrofishing,GizzardShad,198.0001069,7.629357399,7.5,59.00092229,Clupeidae,Dorosoma,cepedianum,Herbivore
10454,11/6/2017,2017,RC Byrd,6,RCBLM06,FALSE,Boat Electrofishing,FreshwaterDrum,181.0000977,7.499846666,7.5,60.00093792,Sciaenidae,Aplodinotus,grunniens,Invertivore
6678,11/2/2017,2017,McAlpine,2,MCALO03,FALSE,Boat Electrofishing,GizzardShad,182.0000983,7.507795419,7.5,60.00093792,Clupeidae,Dorosoma,cepedianum,Herbivore
6860,10/31/2017,2017,McAlpine,2,MCAUM05,FALSE,Boat Electrofishing,GizzardShad,182.0000983,7.507795419,7.5,60.00093792,Clupeidae,Dorosoma,cepedianum,Herbivore
6446,11/1/2017,2017,McAlpine,2,MCALM03,FALSE,Boat Electrofishing,GizzardShad,184.0000994,7.523562735,7.5,60.00093792,Clupeidae,Dorosoma,cepedianum,Herbivore
7660,11/6/2017,2017,RC Byrd,6,RCBLM05,FALSE,Boat Electrofishing,GizzardShad,187.000101,7.546895239,7.5,60.00093792,Clupeidae,Dorosoma,cepedianum,Herbivore
6844,10/31/2017,2017,McAlpine,2,MCAUM04,FALSE,Boat Electrofishing,GizzardShad,189.0001021,7.562243203,7.5,60.00093792,Clupeidae,Dorosoma,cepedianum,Herbivore
6807,10/31/2017,2017,McAlpine,2,MCAUM02,FALSE,Boat Electrofishing,GizzardShad,190.0001026,7.569856387,7.5,60.00093792,Clupeidae,Dorosoma,cepedianum,Herbivore
7580,11/20/2017,2017,RC Byrd,6,RBKR08,FALSE,Boat Electrofishing,GizzardShad,192.0001037,7.58496328,7.5,60.00093792,Clupeidae,Dorosoma,cepedianum,Herbivore
7650,11/6/2017,2017,RC Byrd,6,RCBLM04,FALSE,Boat Electrofishing,GizzardShad,192.0001037,7.58496328,7.5,60.00093792,Clupeidae,Dorosoma,cepedianum,Herbivore
5267,11/14/2017,2017,Greenup,5,GRELO01,FALSE,Boat Electrofishing,GizzardShad,193.0001042,7.592457816,7.5,60.00093792,Clupeidae,Dorosoma,cepedianum,Herbivore
5268,11/14/2017,2017,Greenup,5,GRELO01,FALSE,Boat Electrofishing,GizzardShad,195.0001053,7.607331093,7.5,60.00093792,Clupeidae,Dorosoma,cepedianum,Herbivore
5464,11/15/2017,2017,Greenup,5,GRUT01,FALSE,Boat Electrofishing,GizzardShad,198.0001069,7.629357399,7.5,60.00093792,Clupeidae,Dorosoma,cepedianum,Herbivore
5436,11/15/2017,2017,Greenup,5,GRUI01,FALSE,Boat Electrofishing,GizzardShad,202.0001091,7.658212262,7.5,60.00093792,Clupeidae,Dorosoma,cepedianum,Herbivore
7591,11/20/2017,2017,RC Byrd,6,RBKR08,FALSE,Boat Electrofishing,GizzardShad,205.0001107,7.679480879,7.5,60.00093792,Clupeidae,Dorosoma,cepedianum,Herbivore
6503,11/1/2017,2017,McAlpine,2,MCALM04,FALSE,Boat Electrofishing,GizzardShad,183.0000988,7.515700617,7.5,61.00095355,Clupeidae,Dorosoma,cepedianum,Herbivore
6596,11/2/2017,2017,McAlpine,2,MCALO01,FALSE,Boat Electrofishing,GizzardShad,190.0001026,7.569856387,7.5,62.00096918,Clupeidae,Dorosoma,cepedianum,Herbivore
6774,11/2/2017,2017,McAlpine,2,MCALO07,FALSE,Boat Electrofishing,GizzardShad,192.0001037,7.58496328,7.5,62.00096918,Clupeidae,Dorosoma,cepedianum,Herbivore
7579,11/20/2017,2017,RC Byrd,6,RBKR08,FALSE,Boat Electrofishing,GizzardShad,192.0001037,7.58496328,7.5,62.00096918,Clupeidae,Dorosoma,cepedianum,Herbivore
5188,11/13/2017,2017,Greenup,5,GRELM03,FALSE,Boat Electrofishing,GizzardShad,193.0001042,7.592457816,7.5,62.00096918,Clupeidae,Dorosoma,cepedianum,Herbivore
6682,11/2/2017,2017,McAlpine,2,MCALO03,FALSE,Boat Electrofishing,GizzardShad,194.0001048,7.599913621,7.5,62.00096918,Clupeidae,Dorosoma,cepedianum,Herbivore
6770,11/2/2017,2017,McAlpine,2,MCALO07,FALSE,Boat Electrofishing,GizzardShad,183.0000988,7.515700617,7.5,63.00098482,Clupeidae,Dorosoma,cepedianum,Herbivore
9650,11/1/2017,2017,McAlpine,2,MCALM02,FALSE,Boat Electrofishing,Sauger,207.0001118,7.693487737,7.5,63.00098482,Percidae,Sander,canadensis,Piscivore
8916,10/17/2018,2018,Meldahl,4,MELUM05,FALSE,Boat Electrofishing,ChannelCatfish,215.9,7.754219433,7.5,63.504,Ictaluridae,Ictalurus,punctatus,Omnivore
5778,10/29/2015,2015,Markland,3,MARLO01,FALSE,Boat Electrofishing,GizzardShad,182.88,7.514753498,7.5,63.504,Clupeidae,Dorosoma,cepedianum,Herbivore
5596,10/11/2016,2016,Markland,3,MARLM03,FALSE,Boat Electrofishing,GizzardShad,182.88,7.514753498,7.5,63.504,Clupeidae,Dorosoma,cepedianum,Herbivore
5560,10/17/2017,2017,Markland,3,MARLM02,FALSE,Boat Electrofishing,GizzardShad,182.88,7.514753498,7.5,63.504,Clupeidae,Dorosoma,cepedianum,Herbivore
5858,10/16/2017,2017,Markland,3,MARLO03,FALSE,Boat Electrofishing,GizzardShad,182.88,7.514753498,7.5,63.504,Clupeidae,Dorosoma,cepedianum,Herbivore
5914,10/16/2017,2017,Markland,3,MARLO04,FALSE,Boat Electrofishing,GizzardShad,182.88,7.514753498,7.5,63.504,Clupeidae,Dorosoma,cepedianum,Herbivore
6301,10/29/2019,2019,Markland,3,MARUP04,FALSE,Boat Electrofishing,GizzardShad,182.88,7.514753498,7.5,63.504,Clupeidae,Dorosoma,cepedianum,Herbivore
4754,11/2/2016,2016,Cannelton,1,CANLM03,FALSE,Boat Electrofishing,GizzardShad,185.42,7.534653056,7.5,63.504,Clupeidae,Dorosoma,cepedianum,Herbivore
4755,11/2/2016,2016,Cannelton,1,CANLM03,FALSE,Boat Electrofishing,GizzardShad,185.42,7.534653056,7.5,63.504,Clupeidae,Dorosoma,cepedianum,Herbivore
4787,10/23/2018,2018,Cannelton,1,CANLM04,TRUE,Boat Electrofishing,GizzardShad,185.42,7.534653056,7.5,63.504,Clupeidae,Dorosoma,cepedianum,Herbivore
4973,10/22/2018,2018,Cannelton,1,CANLO06,TRUE,Boat Electrofishing,GizzardShad,185.42,7.534653056,7.5,63.504,Clupeidae,Dorosoma,cepedianum,Herbivore
4800,10/7/2020,2020,Cannelton,1,CANLM04,TRUE,Boat Electrofishing,GizzardShad,185.42,7.534653056,7.5,63.504,Clupeidae,Dorosoma,cepedianum,Herbivore
5016,10/6/2020,2020,Cannelton,1,CANUM02,TRUE,Boat Electrofishing,GizzardShad,185.42,7.534653056,7.5,63.504,Clupeidae,Dorosoma,cepedianum,Herbivore
5017,10/6/2020,2020,Cannelton,1,CANUM02,TRUE,Boat Electrofishing,GizzardShad,185.42,7.534653056,7.5,63.504,Clupeidae,Dorosoma,cepedianum,Herbivore
5865,10/26/2015,2015,Markland,3,MARLO04,FALSE,Boat Electrofishing,GizzardShad,185.42,7.534653056,7.5,63.504,Clupeidae,Dorosoma,cepedianum,Herbivore
5828,10/11/2016,2016,Markland,3,MARLO02,FALSE,Boat Electrofishing,GizzardShad,185.42,7.534653056,7.5,63.504,Clupeidae,Dorosoma,cepedianum,Herbivore
5702,10/16/2017,2017,Markland,3,MARLM07,FALSE,Boat Electrofishing,GizzardShad,185.42,7.534653056,7.5,63.504,Clupeidae,Dorosoma,cepedianum,Herbivore
6072,10/19/2017,2017,Markland,3,MARUM01,FALSE,Boat Electrofishing,GizzardShad,185.42,7.534653056,7.5,63.504,Clupeidae,Dorosoma,cepedianum,Herbivore
7539,12/3/2015,2015,Meldahl,4,MELUP05,FALSE,Boat Electrofishing,GizzardShad,185.42,7.534653056,7.5,63.504,Clupeidae,Dorosoma,cepedianum,Herbivore
7292,10/17/2016,2016,Meldahl,4,MELLO04,FALSE,Boat Electrofishing,GizzardShad,185.42,7.534653056,7.5,63.504,Clupeidae,Dorosoma,cepedianum,Herbivore
7444,10/29/2018,2018,RC Byrd,6,MELUM06,FALSE,Boat Electrofishing,GizzardShad,185.42,7.534653056,7.5,63.504,Clupeidae,Dorosoma,cepedianum,Herbivore
4996,10/4/2017,2017,Cannelton,1,CANUM01,TRUE,Boat Electrofishing,GizzardShad,187.96,7.554281863,7.5,63.504,Clupeidae,Dorosoma,cepedianum,Herbivore
5837,10/10/2016,2016,Markland,3,MARLO03,FALSE,Boat Electrofishing,GizzardShad,187.96,7.554281863,7.5,63.504,Clupeidae,Dorosoma,cepedianum,Herbivore
6226,10/12/2016,2016,Markland,3,MARUM07,FALSE,Boat Electrofishing,GizzardShad,187.96,7.554281863,7.5,63.504,Clupeidae,Dorosoma,cepedianum,Herbivore
5703,10/16/2017,2017,Markland,3,MARLM07,FALSE,Boat Electrofishing,GizzardShad,187.96,7.554281863,7.5,63.504,Clupeidae,Dorosoma,cepedianum,Herbivore
6195,10/17/2017,2017,Markland,3,MARUM06,FALSE,Boat Electrofishing,GizzardShad,187.96,7.554281863,7.5,63.504,Clupeidae,Dorosoma,cepedianum,Herbivore
5932,11/18/2019,2019,Markland,3,MARLO04,FALSE,Boat Electrofishing,GizzardShad,187.96,7.554281863,7.5,63.504,Clupeidae,Dorosoma,cepedianum,Herbivore
6282,10/29/2019,2019,Markland,3,MARUP03,FALSE,Boat Electrofishing,GizzardShad,187.96,7.554281863,7.5,63.504,Clupeidae,Dorosoma,cepedianum,Herbivore
6329,10/29/2019,2019,Markland,3,MARUP06,FALSE,Boat Electrofishing,GizzardShad,187.96,7.554281863,7.5,63.504,Clupeidae,Dorosoma,cepedianum,Herbivore
7016,10/4/2016,2016,McAlpine,2,MCAUP03,FALSE,Boat Electrofishing,GizzardShad,187.96,7.554281863,7.5,63.504,Clupeidae,Dorosoma,cepedianum,Herbivore
6856,10/8/2020,2020,McAlpine,2,MCAUM04,FALSE,Boat Electrofishing,GizzardShad,187.96,7.554281863,7.5,63.504,Clupeidae,Dorosoma,cepedianum,Herbivore
7533,12/3/2015,2015,Meldahl,4,MELUP04,FALSE,Boat Electrofishing,GizzardShad,187.96,7.554281863,7.5,63.504,Clupeidae,Dorosoma,cepedianum,Herbivore
8108,11/10/2016,2016,RC Byrd,6,RCBUM06,FALSE,Boat Electrofishing,GizzardShad,187.96,7.554281863,7.5,63.504,Clupeidae,Dorosoma,cepedianum,Herbivore
4877,10/31/2016,2016,Cannelton,1,CANLO03,FALSE,Boat Electrofishing,GizzardShad,190.5,7.573647187,7.5,63.504,Clupeidae,Dorosoma,cepedianum,Herbivore
4734,10/3/2017,2017,Cannelton,1,CANLM01,FALSE,Boat Electrofishing,GizzardShad,190.5,7.573647187,7.5,63.504,Clupeidae,Dorosoma,cepedianum,Herbivore
4908,10/2/2017,2017,Cannelton,1,CANLO04,FALSE,Boat Electrofishing,GizzardShad,190.5,7.573647187,7.5,63.504,Clupeidae,Dorosoma,cepedianum,Herbivore
5012,10/4/2017,2017,Cannelton,1,CANUM02,FALSE,Boat Electrofishing,GizzardShad,190.5,7.573647187,7.5,63.504,Clupeidae,Dorosoma,cepedianum,Herbivore
4865,10/22/2018,2018,Cannelton,1,CANLO02,FALSE,Boat Electrofishing,GizzardShad,190.5,7.573647187,7.5,63.504,Clupeidae,Dorosoma,cepedianum,Herbivore
4952,10/22/2018,2018,Cannelton,1,CANLO05,TRUE,Boat Electrofishing,GizzardShad,190.5,7.573647187,7.5,63.504,Clupeidae,Dorosoma,cepedianum,Herbivore
5780,10/29/2015,2015,Markland,3,MARLO01,FALSE,Boat Electrofishing,GizzardShad,190.5,7.573647187,7.5,63.504,Clupeidae,Dorosoma,cepedianum,Herbivore
5553,10/11/2016,2016,Markland,3,MARLM02,FALSE,Boat Electrofishing,GizzardShad,190.5,7.573647187,7.5,63.504,Clupeidae,Dorosoma,cepedianum,Herbivore
5562,10/17/2017,2017,Markland,3,MARLM02,FALSE,Boat Electrofishing,GizzardShad,190.5,7.573647187,7.5,63.504,Clupeidae,Dorosoma,cepedianum,Herbivore
5808,10/16/2017,2017,Markland,3,MARLO01,FALSE,Boat Electrofishing,GizzardShad,190.5,7.573647187,7.5,63.504,Clupeidae,Dorosoma,cepedianum,Herbivore
6196,10/17/2017,2017,Markland,3,MARUM06,FALSE,Boat Electrofishing,GizzardShad,190.5,7.573647187,7.5,63.504,Clupeidae,Dorosoma,cepedianum,Herbivore
6284,10/29/2019,2019,Markland,3,MARUP03,FALSE,Boat Electrofishing,GizzardShad,190.5,7.573647187,7.5,63.504,Clupeidae,Dorosoma,cepedianum,Herbivore
6332,10/29/2019,2019,Markland,3,MARUP06,FALSE,Boat Electrofishing,GizzardShad,190.5,7.573647187,7.5,63.504,Clupeidae,Dorosoma,cepedianum,Herbivore
6358,10/29/2019,2019,Markland,3,MARUP07,FALSE,Boat Electrofishing,GizzardShad,190.5,7.573647187,7.5,63.504,Clupeidae,Dorosoma,cepedianum,Herbivore
6788,10/6/2016,2016,McAlpine,2,MCAUM01,FALSE,Boat Electrofishing,GizzardShad,190.5,7.573647187,7.5,63.504,Clupeidae,Dorosoma,cepedianum,Herbivore
6519,10/5/2020,2020,McAlpine,2,MCALM04,TRUE,Boat Electrofishing,GizzardShad,190.5,7.573647187,7.5,63.504,Clupeidae,Dorosoma,cepedianum,Herbivore
6901,10/8/2020,2020,McAlpine,2,MCAUM06,TRUE,Boat Electrofishing,GizzardShad,190.5,7.573647187,7.5,63.504,Clupeidae,Dorosoma,cepedianum,Herbivore
7230,10/24/2018,2018,Meldahl,4,MELLO02,FALSE,Boat Electrofishing,GizzardShad,190.5,7.573647187,7.5,63.504,Clupeidae,Dorosoma,cepedianum,Herbivore
8162,10/31/2018,2018,RC Byrd,6,RCBUM08,FALSE,Boat Electrofishing,GizzardShad,190.5,7.573647187,7.5,63.504,Clupeidae,Dorosoma,cepedianum,Herbivore
4768,10/23/2018,2018,Cannelton,1,CANLM03,TRUE,Boat Electrofishing,GizzardShad,193.04,7.59275601,7.5,63.504,Clupeidae,Dorosoma,cepedianum,Herbivore
5056,10/24/2018,2018,Cannelton,1,CANUM03,FALSE,Boat Electrofishing,GizzardShad,193.04,7.59275601,7.5,63.504,Clupeidae,Dorosoma,cepedianum,Herbivore
5065,10/6/2020,2020,Cannelton,1,CANUM04,TRUE,Boat Electrofishing,GizzardShad,193.04,7.59275601,7.5,63.504,Clupeidae,Dorosoma,cepedianum,Herbivore
5379,11/5/2018,2018,Greenup,5,GREUM02,FALSE,Boat Electrofishing,GizzardShad,193.04,7.59275601,7.5,63.504,Clupeidae,Dorosoma,cepedianum,Herbivore
